# Code RED source/decompiled export
# Source: data/codered/faction_wars_targets.csv
# SHA1: b37f585be34a741f127b9af9c307ae0cd6b7a692

score,category,path,source_kind,regions,groups,high_value_terms,size
2567,research/reference,related_apps/Code_RED_ScriptHookRDR_AI_Menu/data/codered/rosters/npc_roster_all_spawnable.txt,repo/text,armadillo|macfarlane,factions:657|spawning:1837|weapons_pressure:24|world_hosts:39,,60025
2567,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/related_apps__Code_RED_ScriptHookRDR_AI_Menu__data__codered__rosters__npc_roster_all_spawnable.txt.fullread.txt,manifest/text,armadillo|macfarlane,factions:657|spawning:1837|weapons_pressure:24|world_hosts:39,,61148
2567,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/data__codered__rosters__npc_roster_all_spawnable.txt.fullread.txt,manifest/text,armadillo|macfarlane,factions:657|spawning:1837|weapons_pressure:24|world_hosts:39,,61148
2567,research/reference,related_apps/CodeRED_Script_Workshop/workspace/edit/related_apps/Code_RED_ScriptHookRDR_AI_Menu/data/codered/rosters/npc_roster_all_spawnable.txt,manifest/text,armadillo|macfarlane,factions:657|spawning:1837|weapons_pressure:24|world_hosts:39,,60025
2567,research/reference,related_apps/CodeRED_Script_Workshop/workspace/edit/data/codered/rosters/npc_roster_all_spawnable.txt,manifest/text,armadillo|macfarlane,factions:657|spawning:1837|weapons_pressure:24|world_hosts:39,,60025
2567,research/reference,data/codered/rosters/npc_roster_all_spawnable.txt,repo/text,armadillo|macfarlane,factions:657|spawning:1837|weapons_pressure:24|world_hosts:39,,60025
2496,tune/template pressure,scratch/script_workshop_pipeline/decompiled_export/related_apps__code_red_sccl_attempt_bundle_v1__code_red_script_compile_lab_v1__include__RDR__consts32.h.decompiled.txt,repo/text,armadillo|blackwater|macfarlane,factions:591|scripting:4|spawning:1638|war_behavior:1|weapons_pressure:121|world_hosts:118,refgroup,74712
2495,tune/template pressure,scratch/script_workshop_pipeline/recompile_queue/related_apps/code_red_sccl_attempt_bundle_v1/code_red_script_compile_lab_v1/include/RDR/consts32.h,repo/text,armadillo|blackwater|macfarlane,factions:591|scripting:3|spawning:1638|war_behavior:1|weapons_pressure:121|world_hosts:118,refgroup,74480
2495,tune/template pressure,scratch/script_workshop_pipeline/read_full/related_apps__code_red_sccl_attempt_bundle_v1__code_red_script_compile_lab_v1__include__RDR__consts32.h.fullread.txt,repo/text,armadillo|blackwater|macfarlane,factions:591|scripting:3|spawning:1638|war_behavior:1|weapons_pressure:121|world_hosts:118,refgroup,74480
2495,tune/template pressure,scratch/script_workshop_pipeline/import_queue/related_apps/code_red_sccl_attempt_bundle_v1/code_red_script_compile_lab_v1/include/RDR/consts32.h,repo/text,armadillo|blackwater|macfarlane,factions:591|scripting:3|spawning:1638|war_behavior:1|weapons_pressure:121|world_hosts:118,refgroup,74480
2495,tune/template pressure,scratch/script_workshop_pipeline/edit_workspace/related_apps/code_red_sccl_attempt_bundle_v1/code_red_script_compile_lab_v1/include/RDR/consts32.h,manifest/text,armadillo|blackwater|macfarlane,factions:591|scripting:3|spawning:1638|war_behavior:1|weapons_pressure:121|world_hosts:118,refgroup,74480
2446,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/data__codered__script_pipeline_manifest.json.decompiled_source.txt,manifest/text,tumbleweed,factions:49|scripting:729|spawning:785|war_behavior:134|weapons_pressure:120|world_hosts:544,ai_is_hostile|create_actor|get_actor_faction|population|set_actor_faction|streaming_request_actor|task_follow|task_kill|task_stand|task_wander,297502
2446,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/data__codered__script_pipeline_manifest.csv.decompiled_source.txt,manifest/text,tumbleweed,factions:49|scripting:729|spawning:785|war_behavior:134|weapons_pressure:120|world_hosts:544,ai_is_hostile|create_actor|get_actor_faction|population|set_actor_faction|streaming_request_actor|task_follow|task_kill|task_stand|task_wander,172797
2445,archive patch lane,scratch/script_workshop_pipeline/scan_index/script_pipeline_scan_index.json,repo/text,tumbleweed,factions:49|scripting:728|spawning:785|war_behavior:134|weapons_pressure:120|world_hosts:544,ai_is_hostile|create_actor|get_actor_faction|population|set_actor_faction|streaming_request_actor|task_follow|task_kill|task_stand|task_wander,287543
2445,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/read/data__codered__script_pipeline_manifest.json.fullread.txt,manifest/text,tumbleweed,factions:49|scripting:728|spawning:785|war_behavior:134|weapons_pressure:120|world_hosts:544,ai_is_hostile|create_actor|get_actor_faction|population|set_actor_faction|streaming_request_actor|task_follow|task_kill|task_stand|task_wander,297359
2445,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/read/data__codered__script_pipeline_manifest.csv.fullread.txt,manifest/text,tumbleweed,factions:49|scripting:728|spawning:785|war_behavior:134|weapons_pressure:120|world_hosts:544,ai_is_hostile|create_actor|get_actor_faction|population|set_actor_faction|streaming_request_actor|task_follow|task_kill|task_stand|task_wander,172655
2445,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/edit/data/codered/script_pipeline_manifest.json,manifest/text,tumbleweed,factions:49|scripting:728|spawning:785|war_behavior:134|weapons_pressure:120|world_hosts:544,ai_is_hostile|create_actor|get_actor_faction|population|set_actor_faction|streaming_request_actor|task_follow|task_kill|task_stand|task_wander,287543
2445,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/edit/data/codered/script_pipeline_manifest.csv,manifest/text,tumbleweed,factions:49|scripting:728|spawning:785|war_behavior:134|weapons_pressure:120|world_hosts:544,ai_is_hostile|create_actor|get_actor_faction|population|set_actor_faction|streaming_request_actor|task_follow|task_kill|task_stand|task_wander,172596
2445,archive patch lane,data/codered/script_pipeline_manifest.json,repo/text,tumbleweed,factions:49|scripting:728|spawning:785|war_behavior:134|weapons_pressure:120|world_hosts:544,ai_is_hostile|create_actor|get_actor_faction|population|set_actor_faction|streaming_request_actor|task_follow|task_kill|task_stand|task_wander,287543
2445,archive patch lane,data/codered/script_pipeline_manifest.csv,repo/text,tumbleweed,factions:49|scripting:728|spawning:785|war_behavior:134|weapons_pressure:120|world_hosts:544,ai_is_hostile|create_actor|get_actor_faction|population|set_actor_faction|streaming_request_actor|task_follow|task_kill|task_stand|task_wander,172596
2375,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__IMPORTANT_readable_root_index_2026-05-02__categories__npc_ai_factions.csv.decompiled_source.txt,manifest/text,armadillo,factions:850|scripting:158|spawning:390|war_behavior:210|weapons_pressure:111|world_hosts:611,commongringos|gringobrain|population|task_follow|vehicle_generator,114523
2374,world host / gringo,research/IMPORTANT_readable_root_index_2026-05-02/categories/npc_ai_factions.csv,repo/text,armadillo,factions:849|scripting:158|spawning:390|war_behavior:210|weapons_pressure:111|world_hosts:611,commongringos|gringobrain|population|task_follow|vehicle_generator,114159
2374,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/read/research__IMPORTANT_readable_root_index_2026-05-02__categories__npc_ai_factions.csv.fullread.txt,manifest/text,armadillo,factions:849|scripting:158|spawning:390|war_behavior:210|weapons_pressure:111|world_hosts:611,commongringos|gringobrain|population|task_follow|vehicle_generator,114342
2374,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/edit/research/IMPORTANT_readable_root_index_2026-05-02/categories/npc_ai_factions.csv,manifest/text,armadillo,factions:849|scripting:158|spawning:390|war_behavior:210|weapons_pressure:111|world_hosts:611,commongringos|gringobrain|population|task_follow|vehicle_generator,114159
2232,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__IMPORTANT_readable_root_index_2026-05-02__categories__multiplayer_scripts.csv.decompiled_source.txt,manifest/text,armadillo|blackwater|gaptooth|rathskeller|tumbleweed,factions:499|scripting:463|spawning:321|war_behavior:105|weapons_pressure:169|world_hosts:610,commongringos|gringobrain|population|task_follow|vehicle_generator,176568
2231,world host / gringo,research/IMPORTANT_readable_root_index_2026-05-02/categories/multiplayer_scripts.csv,repo/text,armadillo|blackwater|gaptooth|rathskeller|tumbleweed,factions:499|scripting:462|spawning:321|war_behavior:105|weapons_pressure:169|world_hosts:610,commongringos|gringobrain|population|task_follow|vehicle_generator,176010
2231,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/read/research__IMPORTANT_readable_root_index_2026-05-02__categories__multiplayer_scripts.csv.fullread.txt,manifest/text,armadillo|blackwater|gaptooth|rathskeller|tumbleweed,factions:499|scripting:462|spawning:321|war_behavior:105|weapons_pressure:169|world_hosts:610,commongringos|gringobrain|population|task_follow|vehicle_generator,176383
2231,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/edit/research/IMPORTANT_readable_root_index_2026-05-02/categories/multiplayer_scripts.csv,manifest/text,armadillo|blackwater|gaptooth|rathskeller|tumbleweed,factions:499|scripting:462|spawning:321|war_behavior:105|weapons_pressure:169|world_hosts:610,commongringos|gringobrain|population|task_follow|vehicle_generator,176010
2129,archive patch lane,scratch/script_workshop_pipeline/scan_index/script_pipeline_scan_index.csv,repo/text,tumbleweed,factions:49|scripting:571|spawning:749|war_behavior:130|weapons_pressure:120|world_hosts:425,ai_is_hostile|create_actor|get_actor_faction|population|set_actor_faction|streaming_request_actor|task_follow|task_kill|task_stand|task_wander,104596
1908,research/reference,research/behaviours.xml,repo/text,landing,factions:3|scripting:1765|spawning:2|weapons_pressure:76|world_hosts:57,,212565
1908,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/research__behaviours.xml.fullread.txt,manifest/text,landing,factions:3|scripting:1765|spawning:2|weapons_pressure:76|world_hosts:57,,219035
1908,research/reference,related_apps/CodeRED_Script_Workshop/workspace/edit/research/behaviours.xml,manifest/text,landing,factions:3|scripting:1765|spawning:2|weapons_pressure:76|world_hosts:57,,212565
1908,research/reference,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__behaviours.xml.decompiled_source.txt,manifest/text,landing,factions:3|scripting:1765|spawning:2|weapons_pressure:76|world_hosts:57,,219159
1857,world host / gringo,research/extracted_root_research/strings_findings.csv,repo/text,armadillo|chuparosa|gaptooth|thieves|tumbleweed,factions:255|scripting:65|spawning:368|war_behavior:55|weapons_pressure:341|world_hosts:716,commongringos|gringobrain|refgroup|vehicle_generator,775366
1857,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/read/research__extracted_root_research__strings_findings.csv.fullread.txt,manifest/text,armadillo|chuparosa|gaptooth|thieves|tumbleweed,factions:255|scripting:65|spawning:368|war_behavior:55|weapons_pressure:341|world_hosts:716,commongringos|gringobrain|refgroup|vehicle_generator,775924
1857,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/edit/research/extracted_root_research/strings_findings.csv,manifest/text,armadillo|chuparosa|gaptooth|thieves|tumbleweed,factions:255|scripting:65|spawning:368|war_behavior:55|weapons_pressure:341|world_hosts:716,commongringos|gringobrain|refgroup|vehicle_generator,775366
1857,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__extracted_root_research__strings_findings.csv.decompiled_source.txt,manifest/text,armadillo|chuparosa|gaptooth|thieves|tumbleweed,factions:255|scripting:65|spawning:368|war_behavior:55|weapons_pressure:341|world_hosts:716,commongringos|gringobrain|refgroup|vehicle_generator,776078
1776,research/reference,research/cowboy.nmbehaviours.xml,repo/text,landing,factions:4|scripting:1612|spawning:6|war_behavior:2|weapons_pressure:81|world_hosts:66,,227024
1776,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/research__cowboy.nmbehaviours.xml.fullread.txt,manifest/text,landing,factions:4|scripting:1612|spawning:6|war_behavior:2|weapons_pressure:81|world_hosts:66,,233538
1776,research/reference,related_apps/CodeRED_Script_Workshop/workspace/edit/research/cowboy.nmbehaviours.xml,manifest/text,landing,factions:4|scripting:1612|spawning:6|war_behavior:2|weapons_pressure:81|world_hosts:66,,227024
1776,research/reference,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__cowboy.nmbehaviours.xml.decompiled_source.txt,manifest/text,landing,factions:4|scripting:1612|spawning:6|war_behavior:2|weapons_pressure:81|world_hosts:66,,233671
1657,script/native candidate,scratch/script_workshop_pipeline/recompile_queue/RECOMPILE_QUEUE.json,repo/text,tumbleweed,factions:53|scripting:326|spawning:709|war_behavior:128|weapons_pressure:122|world_hosts:234,ai_is_hostile|create_actor|get_actor_faction|population|set_actor_faction|streaming_request_actor|task_follow|task_kill|task_stand|task_wander,105965
1594,world host / gringo,research/IMPORTANT_readable_root_index_2026-05-02/categories/model_resource_refs.csv,repo/text,blackwater|manzanita,factions:319|scripting:110|spawning:568|war_behavior:7|weapons_pressure:138|world_hosts:402,commongringos|gringobrain|population|refgroup|vehicle_generator,531374
1594,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/read/research__IMPORTANT_readable_root_index_2026-05-02__categories__model_resource_refs.csv.fullread.txt,manifest/text,blackwater|manzanita,factions:319|scripting:110|spawning:568|war_behavior:7|weapons_pressure:138|world_hosts:402,commongringos|gringobrain|population|refgroup|vehicle_generator,532913
1594,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/edit/research/IMPORTANT_readable_root_index_2026-05-02/categories/model_resource_refs.csv,manifest/text,blackwater|manzanita,factions:319|scripting:110|spawning:568|war_behavior:7|weapons_pressure:138|world_hosts:402,commongringos|gringobrain|population|refgroup|vehicle_generator,531374
1594,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__IMPORTANT_readable_root_index_2026-05-02__categories__model_resource_refs.csv.decompiled_source.txt,manifest/text,blackwater|manzanita,factions:319|scripting:110|spawning:568|war_behavior:7|weapons_pressure:138|world_hosts:402,commongringos|gringobrain|population|refgroup|vehicle_generator,533098
1464,world host / gringo,research/IMPORTANT_readable_root_index_2026-05-02/categories/strings_ui_text.csv,repo/text,armadillo,factions:285|scripting:142|spawning:425|war_behavior:46|weapons_pressure:133|world_hosts:396,commongringos|gringobrain|population|vehicle_generator,279230
1464,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/read/research__IMPORTANT_readable_root_index_2026-05-02__categories__strings_ui_text.csv.fullread.txt,manifest/text,armadillo,factions:285|scripting:142|spawning:425|war_behavior:46|weapons_pressure:133|world_hosts:396,commongringos|gringobrain|population|vehicle_generator,279960
1464,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/edit/research/IMPORTANT_readable_root_index_2026-05-02/categories/strings_ui_text.csv,manifest/text,armadillo,factions:285|scripting:142|spawning:425|war_behavior:46|weapons_pressure:133|world_hosts:396,commongringos|gringobrain|population|vehicle_generator,279230
1464,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__IMPORTANT_readable_root_index_2026-05-02__categories__strings_ui_text.csv.decompiled_source.txt,manifest/text,armadillo,factions:285|scripting:142|spawning:425|war_behavior:46|weapons_pressure:133|world_hosts:396,commongringos|gringobrain|population|vehicle_generator,280141
