index,path,raw_size,rsc,resource_type,codec,decoded_size,decode_error,score,reasons
6,root\content\0xA57F233C,1293,False,,,,,90,u16le:1194:1
10,root\content\0xC10D9746,604,False,,,,,0,
14,root\content\dlc\0x22398628\0x173D2464,1911,False,,,,,68,u16be:1193:1
15,root\content\dlc\0x22398628\0x21572403,142,False,,,,,0,
16,root\content\dlc\0x22398628\0x29811552,2422,False,,,,,0,
17,root\content\dlc\0x22398628\0x47DF250D,883572,False,,,,,198,
18,root\content\dlc\0x22398628\0x4D6B1F9E,18425,False,,,,,0,
19,root\content\dlc\0x22398628\0x4F98C24D,160426,False,,,,,18,
20,root\content\dlc\0x22398628\0x501CEE6B,27209,False,,,,,0,
21,root\content\dlc\0x22398628\0x6162DA05,7717,False,,,,,141,u16be:1194:1;u16le:1194:1
22,root\content\dlc\0x22398628\0x7D47894F,2595,False,,,,,10,
23,root\content\dlc\0x22398628\0x7D84911A,61228,False,,,,,3,
24,root\content\dlc\0x22398628\0x8B4E0980,883688,False,,,,,198,
25,root\content\dlc\0x22398628\0xADCCCFE3,61228,False,,,,,3,
26,root\content\dlc\0x22398628\0xAE48D894,160544,False,,,,,18,
27,root\content\dlc\0x22398628\0xC12FAF41,23871,False,,,,,178,u16be:1193:1;u16le:1193:1
28,root\content\dlc\0x22398628\0xC5A25194,2610,False,,,,,0,
30,root\content\dlc\0x22398628\0xD8F92FCC,15305,False,,,,,56,
31,root\content\dlc\0x22398628\0xDCFC3BD6,18425,False,,,,,0,
32,root\content\dlc\0x22398628\0xE450971A,1158,False,,,,,0,
33,root\content\dlc\0x22398628\0xF7B824EA,155457,False,,,,,764,u16be:1193:2;u16be:1194:1;u16le:1194:1
34,root\content\dlc\0x22398628\0xF8DB320A,27183,False,,,,,0,
35,root\content\dlc\0x22398628\0xD42AEB21\0x01E79F4C,1380,False,,,,,11,
36,root\content\dlc\0x22398628\0xD42AEB21\0x029F8EB6,1274,False,,,,,6,
37,root\content\dlc\0x22398628\0xD42AEB21\0x0369A44E,1317,False,,,,,4,
38,root\content\dlc\0x22398628\0xD42AEB21\0x06AE9032,1363,False,,,,,79,u16be:1193:1
39,root\content\dlc\0x22398628\0xD42AEB21\0x070C95E1,1282,False,,,,,3,
40,root\content\dlc\0x22398628\0xD42AEB21\0x072B0329,1258,False,,,,,0,
41,root\content\dlc\0x22398628\0xD42AEB21\0x09D1037E,1516,False,,,,,16,
42,root\content\dlc\0x22398628\0xD42AEB21\0x0D1A562B,1277,False,,,,,14,
43,root\content\dlc\0x22398628\0xD42AEB21\0x0ED649D1,1274,False,,,,,6,
44,root\content\dlc\0x22398628\0xD42AEB21\0x11A23774,1599,False,,,,,10,
45,root\content\dlc\0x22398628\0xD42AEB21\0x13C7AD75,1254,False,,,,,6,
46,root\content\dlc\0x22398628\0xD42AEB21\0x170B4935,1430,False,,,,,3,
47,root\content\dlc\0x22398628\0xD42AEB21\0x1E058BCB,1377,False,,,,,0,
48,root\content\dlc\0x22398628\0xD42AEB21\0x1EF62811,1291,False,,,,,7,
49,root\content\dlc\0x22398628\0xD42AEB21\0x20FF24BA,1276,False,,,,,7,
50,root\content\dlc\0x22398628\0xD42AEB21\0x225681DC,1265,False,,,,,3,
51,root\content\dlc\0x22398628\0xD42AEB21\0x232E37F9,1565,False,,,,,0,
52,root\content\dlc\0x22398628\0xD42AEB21\0x24630774,438,False,,,,,4,
53,root\content\dlc\0x22398628\0xD42AEB21\0x24B4BCD5,467,False,,,,,4,
54,root\content\dlc\0x22398628\0xD42AEB21\0x2BF4246E,1281,False,,,,,10,
55,root\content\dlc\0x22398628\0xD42AEB21\0x2C11E59A,1263,False,,,,,0,
56,root\content\dlc\0x22398628\0xD42AEB21\0x2C4DE366,1277,False,,,,,12,
57,root\content\dlc\0x22398628\0xD42AEB21\0x2E14B20C,399,False,,,,,3,
58,root\content\dlc\0x22398628\0xD42AEB21\0x2E8A5408,1275,False,,,,,3,
59,root\content\dlc\0x22398628\0xD42AEB21\0x2F58832B,691,False,,,,,0,
60,root\content\dlc\0x22398628\0xD42AEB21\0x325AE16E,1421,False,,,,,11,
61,root\content\dlc\0x22398628\0xD42AEB21\0x336810DC,1467,False,,,,,8,
62,root\content\dlc\0x22398628\0xD42AEB21\0x365FAAB1,1516,False,,,,,16,
63,root\content\dlc\0x22398628\0xD42AEB21\0x4017E5B9,1255,False,,,,,10,
64,root\content\dlc\0x22398628\0xD42AEB21\0x436E13FC,1470,False,,,,,8,
65,root\content\dlc\0x22398628\0xD42AEB21\0x58542E4D,1399,False,,,,,15,
66,root\content\dlc\0x22398628\0xD42AEB21\0x59DDD4D6,1283,False,,,,,0,
67,root\content\dlc\0x22398628\0xD42AEB21\0x5B681542,52,False,,,,,0,
68,root\content\dlc\0x22398628\0xD42AEB21\0x6407BE69,438,False,,,,,0,
69,root\content\dlc\0x22398628\0xD42AEB21\0x6816AC5F,1281,False,,,,,6,
70,root\content\dlc\0x22398628\0xD42AEB21\0x68495C06,1503,False,,,,,8,
71,root\content\dlc\0x22398628\0xD42AEB21\0x692A6F4B,450,False,,,,,65,u16be:1193:1
72,root\content\dlc\0x22398628\0xD42AEB21\0x69AFA42D,1516,False,,,,,16,
73,root\content\dlc\0x22398628\0xD42AEB21\0x69D4D559,400,False,,,,,3,
74,root\content\dlc\0x22398628\0xD42AEB21\0x6A9C9033,1282,False,,,,,7,
75,root\content\dlc\0x22398628\0xD42AEB21\0x6BE2AB16,1589,False,,,,,3,
76,root\content\dlc\0x22398628\0xD42AEB21\0x6D93DCF8,435,False,,,,,0,
77,root\content\dlc\0x22398628\0xD42AEB21\0x6E43A6E6,245,False,,,,,3,
78,root\content\dlc\0x22398628\0xD42AEB21\0x72E2B9C7,1317,False,,,,,4,
79,root\content\dlc\0x22398628\0xD42AEB21\0x72FE96B0,1264,False,,,,,7,
80,root\content\dlc\0x22398628\0xD42AEB21\0x79174E05,1412,False,,,,,3,
81,root\content\dlc\0x22398628\0xD42AEB21\0x7BAF39E3,1766,False,,,,,6,
82,root\content\dlc\0x22398628\0xD42AEB21\0x8179049B,1274,False,,,,,6,
83,root\content\dlc\0x22398628\0xD42AEB21\0x8265AC23,1296,False,,,,,6,
84,root\content\dlc\0x22398628\0xD42AEB21\0x83F1BCE9,245,False,,,,,3,
85,root\content\dlc\0x22398628\0xD42AEB21\0x8B6235DA,1319,False,,,,,8,
86,root\content\dlc\0x22398628\0xD42AEB21\0x8ED93B18,1290,False,,,,,3,
87,root\content\dlc\0x22398628\0xD42AEB21\0x90EA8CC0,1083,False,,,,,0,
88,root\content\dlc\0x22398628\0xD42AEB21\0x9106FE3A,1668,False,,,,,3,
89,root\content\dlc\0x22398628\0xD42AEB21\0x937288F1,1264,False,,,,,7,
90,root\content\dlc\0x22398628\0xD42AEB21\0x9501D8C0,1466,False,,,,,18,
91,root\content\dlc\0x22398628\0xD42AEB21\0x96057A59,1516,False,,,,,16,
92,root\content\dlc\0x22398628\0xD42AEB21\0x9AA1EC9C,1306,False,,,,,3,
93,root\content\dlc\0x22398628\0xD42AEB21\0x9B8F727D,1445,False,,,,,0,
94,root\content\dlc\0x22398628\0xD42AEB21\0xA4926C4E,1513,False,,,,,6,
95,root\content\dlc\0x22398628\0xD42AEB21\0xAAAE116F,1438,False,,,,,14,
96,root\content\dlc\0x22398628\0xD42AEB21\0xB1C57DD3,399,False,,,,,3,
97,root\content\dlc\0x22398628\0xD42AEB21\0xB51213BF,1200,False,,,,,3,
98,root\content\dlc\0x22398628\0xD42AEB21\0xB7164271,1682,False,,,,,21,
99,root\content\dlc\0x22398628\0xD42AEB21\0xB736C116,1306,False,,,,,7,
100,root\content\dlc\0x22398628\0xD42AEB21\0xB8BFF135,1273,False,,,,,13,
101,root\content\dlc\0x22398628\0xD42AEB21\0xB9E2FE30,1280,False,,,,,75,u16be:1193:1
102,root\content\dlc\0x22398628\0xD42AEB21\0xC21EE28A,354,False,,,,,0,
103,root\content\dlc\0x22398628\0xD42AEB21\0xC4D03626,1568,False,,,,,14,
104,root\content\dlc\0x22398628\0xD42AEB21\0xC4F2EFE6,1686,False,,,,,10,
105,root\content\dlc\0x22398628\0xD42AEB21\0xCC9AF9C8,1281,False,,,,,10,
106,root\content\dlc\0x22398628\0xD42AEB21\0xCD67C87F,1233,False,,,,,75,u16le:1193:1
107,root\content\dlc\0x22398628\0xD42AEB21\0xCDEE3F9B,1274,False,,,,,3,
108,root\content\dlc\0x22398628\0xD42AEB21\0xD2C8980C,1676,False,,,,,0,
109,root\content\dlc\0x22398628\0xD42AEB21\0xD4972379,1273,False,,,,,8,
110,root\content\dlc\0x22398628\0xD42AEB21\0xD4AE5256,649,False,,,,,4,
111,root\content\dlc\0x22398628\0xD42AEB21\0xD5176D3E,1892,False,,,,,0,
112,root\content\dlc\0x22398628\0xD42AEB21\0xD938367F,1686,False,,,,,10,
113,root\content\dlc\0x22398628\0xD42AEB21\0xD9938509,1252,False,,,,,4,
114,root\content\dlc\0x22398628\0xD42AEB21\0xDB10015B,1263,False,,,,,0,
115,root\content\dlc\0x22398628\0xD42AEB21\0xDCC986EC,1210,False,,,,,12,
116,root\content\dlc\0x22398628\0xD42AEB21\0xDF6F5F5F,1664,False,,,,,13,
117,root\content\dlc\0x22398628\0xD42AEB21\0xE43CC4E8,1318,False,,,,,15,
118,root\content\dlc\0x22398628\0xD42AEB21\0xE8D746E7,399,False,,,,,3,
119,root\content\dlc\0x22398628\0xD42AEB21\0xF3927200,1463,False,,,,,0,
120,root\content\dlc\0x22398628\0xD42AEB21\0xF3CE7664,1471,False,,,,,9,
121,root\content\dlc\0x22398628\0xD42AEB21\0xF77BD16B,1672,False,,,,,7,
122,root\content\dlc\0x22398628\0xD42AEB21\0xFAC1374E,1279,False,,,,,21,
123,root\content\dlc\ultimate\0x21572403,129,False,,,,,0,
124,root\content\dlc\0xEB639858\0x21572403,128,False,,,,,0,
125,root\content\dlc\0xEB639858\0x29811552,2422,False,,,,,0,
126,root\content\dlc\0xEB639858\0x9ED5CF02,37017,False,,,,,0,
127,root\content\dlc\0xEB639858\0xA731F262,7472,False,,,,,89,u16be:1194:1
128,root\content\dlc\0xEB639858\0xC5A25194,2610,False,,,,,0,
129,root\content\dlc\0xEB639858\0xD36F20F3,37017,False,,,,,0,
130,root\content\dlc\0xEB639858\0xE450971A,1158,False,,,,,0,
131,root\content\0x0ADC283D\0x04CE8507,12520,False,,,,,117,u16le:1193:1
132,root\content\0x0ADC283D\0x0A453046,7653,False,,,,,39,
133,root\content\0x0ADC283D\0x0A578C96,496,False,,,,,4,
134,root\content\0x0ADC283D\0x17FED2C2,1749,False,,,,,9,
135,root\content\0x0ADC283D\0x1CDC9AB2,1938,False,,,,,3,
136,root\content\0x0ADC283D\0x315562EA,1976,False,,,,,11,
138,root\content\0x0ADC283D\0x5CA0A443,3959,False,,,,,16,
139,root\content\0x0ADC283D\0x5D6F9157,10827,False,,,,,132,u16be:1193:1
140,root\content\0x0ADC283D\0x5FF2551B,1129,False,,,,,8,
141,root\content\0x0ADC283D\0x742B210E,584,False,,,,,3,
142,root\content\0x0ADC283D\0x7A4117CA,781,False,,,,,3,
143,root\content\0x0ADC283D\0x92ADF4E0,1828,False,,,,,6,
144,root\content\0x0ADC283D\0xA8D644BB,150,False,,,,,0,
145,root\content\0x0ADC283D\0xB1D865F0,2472,False,,,,,9,
146,root\content\0x0ADC283D\0xB2E264EF,16014,False,,,,,96,
147,root\content\0x0ADC283D\0xBAE64A51,2782,False,,,,,7,
148,root\content\0x0ADC283D\0xBF350A13,738,False,,,,,10,
149,root\content\0x0ADC283D\0xC0A184E7,10486,False,,,,,61,
151,root\content\0x0ADC283D\0xC5BF568A,4376,False,,,,,21,
152,root\content\0x0ADC283D\0xCBB9176B,2738,False,,,,,15,
153,root\content\0x0ADC283D\0xDBCB59A7,9035,False,,,,,57,
155,root\content\0x0ADC283D\0xEA1CE0FE,1222,False,,,,,11,
156,root\content\0x0ADC283D\0xF0C038AF,3865,False,,,,,36,
157,root\content\0x0ADC283D\test\0xE79F5CEF,408,False,,,,,7,
158,root\content\0x0ADC283D\0xC1FE79BB\0x08F4E421,1323,False,,,,,3,
159,root\content\0x0ADC283D\0xC1FE79BB\0x2E25634E,1962,False,,,,,3,
160,root\content\0x0ADC283D\0xE60E2E90\0x1483C1AD,323,False,,,,,0,
161,root\content\0x0ADC283D\0xE60E2E90\0x33EB76A8,362,False,,,,,4,
162,root\content\0x0ADC283D\0xE60E2E90\0x352412CE,222,False,,,,,0,
163,root\content\0x0ADC283D\0xE60E2E90\0x60D0BB67,369,False,,,,,3,
164,root\content\0x0ADC283D\0xE60E2E90\0x6DE0F749,289,False,,,,,0,
165,root\content\0x0ADC283D\0xE60E2E90\0x8B94BB50,373,False,,,,,0,
166,root\content\0x0ADC283D\0xE60E2E90\0x9EA2141F,225,False,,,,,4,
167,root\content\0x0ADC283D\0xE60E2E90\0xDF4B1AC2,371,False,,,,,3,
169,root\content\0x1230F707\0x3008C430\0x18F783CE,5687,False,,,,,42,
170,root\content\0x1230F707\0x3008C430\0x82BC1BC0,2117,False,,,,,15,
172,root\content\ui\savegame.sc.xml,7380,False,,,,,172,u16le:1193:1;u16le:1194:1
173,root\content\ui\prompts.sc.xml,266,False,,,,,3,
175,root\content\ui\0x31B83292,775,False,,,,,0,
176,root\content\ui\0x3BB161C2,1200,False,,,,,65,u16le:1194:1
177,root\content\ui\0x4EA04ACA,941,False,,,,,3,
178,root\content\ui\0x596BA331,718,False,,,,,4,
179,root\content\ui\0x70B953BC,1033,False,,,,,3,
180,root\content\ui\0x763073F6,496,False,,,,,0,
181,root\content\ui\0x88C9366A,167,False,,,,,4,
183,root\content\ui\0xBE5D6A1C,4181,False,,,,,31,
184,root\content\ui\0xC269DD3C,5174,False,,,,,13,
185,root\content\ui\0xC8D908F6,36452,False,,,,,0,
186,root\content\ui\0xD516BE84,470,False,,,,,3,
187,root\content\ui\0xF7CFFE6D,826,False,,,,,68,u16be:1194:1
189,root\content\ui\net\main.sc.xml,282,False,,,,,0,
190,root\content\ui\net\0x6D0C76B2,3632,False,,,,,14,
191,root\content\ui\net\0xB314A913,2161,False,,,,,7,
192,root\content\ui\net\0x2B1C9C80\main.sc.xml,2218,False,,,,,20,
193,root\content\ui\net\0x2B1C9C80\0x4967435B,760,False,,,,,12,
195,root\content\ui\net\0x2B1C9C80\titles\0x553DCF61,356,False,,,,,0,
196,root\content\ui\net\0x2B1C9C80\titles\0x5CA7E5C1,264,False,,,,,10,
197,root\content\ui\net\0x2B1C9C80\titles\0x87B6610B,235,False,,,,,3,
198,root\content\ui\net\0x2B1C9C80\titles\0x8F61B72A,356,False,,,,,0,
199,root\content\ui\net\0x2B1C9C80\titles\0xC183318D,402,False,,,,,3,
200,root\content\ui\net\0x2B1C9C80\titles\0xE19CF835,404,False,,,,,0,
201,root\content\ui\net\0x2B1C9C80\titles\0xE9769FB9,481,False,,,,,6,
202,root\content\ui\net\0x2B1C9C80\titles\0xF7036205,326,False,,,,,0,
203,root\content\ui\net\0x2B1C9C80\titles\0xFBFA97B5,462,False,,,,,7,
205,root\content\ui\pausemenu\socialclub.sc.xml,1586,False,,,,,13,
206,root\content\ui\pausemenu\0x061E85EA,16,False,,,,,0,
207,root\content\ui\pausemenu\0x06283344,228,False,,,,,6,
208,root\content\ui\pausemenu\stats.sc.xml,1835,False,,,,,69,u16le:1193:1
209,root\content\ui\pausemenu\0x0A68163B,223,False,,,,,3,
210,root\content\ui\pausemenu\savegame.sc.xml,2773,False,,,,,75,u16le:1194:1
211,root\content\ui\pausemenu\net_profile.sc.xml,892,False,,,,,3,
212,root\content\ui\pausemenu\0x46A6823D,1132,False,,,,,6,
213,root\content\ui\pausemenu\0x49E6929A,2871,False,,,,,11,
214,root\content\ui\pausemenu\wares.sc.xml,964,False,,,,,17,
216,root\content\ui\pausemenu\0x6DC83C13,1069,False,,,,,0,
217,root\content\ui\pausemenu\journal.sc.xml,2594,False,,,,,86,u16le:1194:1
219,root\content\ui\pausemenu\0x84082B4B,213,False,,,,,3,
220,root\content\ui\pausemenu\options.sc.xml,6251,False,,,,,88,u16be:1193:1
221,root\content\ui\pausemenu\0x8FF03D73,219,False,,,,,0,
222,root\content\ui\pausemenu\0x9BEB9D26,220,False,,,,,3,
223,root\content\ui\pausemenu\0x9F8BDA2F,221,False,,,,,0,
224,root\content\ui\pausemenu\outfit.sc.xml,928,False,,,,,0,
225,root\content\ui\pausemenu\map.sc.xml,761,False,,,,,7,
226,root\content\ui\pausemenu\0xCE6B2A84,273,False,,,,,4,
227,root\content\ui\pausemenu\0xD7DF0A73,221,False,,,,,7,
228,root\content\ui\pausemenu\networking.sc.xml,15770,False,,,,,0,
229,root\content\ui\pausemenu\0xDB14B30B,958,False,,,,,6,
230,root\content\ui\pausemenu\0xDE7C7F70,753,False,,,,,12,
231,root\content\ui\pausemenu\0xEE3F38A1,720,False,,,,,0,
232,root\content\ui\pausemenu\0xF80BFE50,221,False,,,,,0,
233,root\content\ui\pausemenu\net\0x0B669422,555,False,,,,,3,
234,root\content\ui\pausemenu\net\0x118473D0,951,False,,,,,4,
235,root\content\ui\pausemenu\net\0x1374443B,2447,False,,,,,0,
236,root\content\ui\pausemenu\net\0x40D211A5,1593,False,,,,,0,
237,root\content\ui\pausemenu\net\0xC3634916,559,False,,,,,15,
238,root\content\ui\pausemenu\lobby\main.sc.xml,2736,False,,,,,7,
239,root\content\ui\pausemenu\lobby\0x7080993A,423,False,,,,,0,
240,root\content\ui\pausemenu\lobby\0xA67442CF,1251,False,,,,,4,
241,root\content\ui\pausemenu\lobby\0xDD34127B,1108,False,,,,,6,
242,root\content\ui\pausemenu\lobby\0xF5AE85B3,653,False,,,,,6,
243,root\content\ui\pausemenu\netstats\prompts.sc.xml,798,False,,,,,0,
244,root\content\ui\pausemenu\netstats\errormsg.sc.xml,506,False,,,,,0,
245,root\content\ui\pausemenu\netstats\boards.sc.xml,1015,False,,,,,6,
246,root\content\ui\pausemenu\netstats\main.sc.xml,1938,False,,,,,71,u16be:1193:1
247,root\content\ui\pausemenu\netstats\errormsgrecovery.sc.xml,327,False,,,,,0,
248,root\content\ui\0xB0FC1C4F\0x04EE006F,431,False,,,,,6,
249,root\content\ui\0xB0FC1C4F\0x0DAEB2E6,3011,False,,,,,12,
250,root\content\ui\0xB0FC1C4F\main.sc.xml,348,False,,,,,4,
251,root\content\ui\0xB0FC1C4F\0x4F69F818,377,False,,,,,6,
252,root\content\ui\0xB0FC1C4F\0x52171641,215,False,,,,,0,
253,root\content\ui\0xB0FC1C4F\0x6019804A,445,False,,,,,0,
254,root\content\ui\0xB0FC1C4F\0x6051B282,396,False,,,,,4,
255,root\content\ui\0xB0FC1C4F\0x9927BEBB,403,False,,,,,3,
256,root\content\ui\0xB0FC1C4F\0xD7DAFB39,351,False,,,,,0,
257,root\content\ui\0xB0FC1C4F\0xDAB19F3D,428,False,,,,,7,
258,root\content\ui\0xB0FC1C4F\0xF9D58A79,481,False,,,,,0,
259,root\content\ui\0xB0FC1C4F\0xFA3C7CD2,402,False,,,,,0,
261,root\content\release64\sp_idle.wsc,28401,True,2,zstd,69632,,539,u16be:1194:1
263,root\content\release64\main_z.wsc,73958,True,2,zstd,200704,,544,
267,root\content\release64\0x495B5A32,30238,False,,,,,138,
268,root\content\release64\0x5E3D24FC,72767,False,,,,,521,u16le:1194:1;u16le:1193:1
274,root\content\release64\main.wsc,85612,True,2,zstd,233472,,545,
275,root\content\release64\pressstart.wsc,2823,True,2,zstd,12288,,23,
276,root\content\release64\0xD8ED5F51,84437,False,,,,,695,u16be:1193:2;u16le:1193:2;u16le:1194:1
277,root\content\release64\0xE9DDE3BB,2695,False,,,,,21,
287,root\content\release64\dlc\0x1804215D\0xE27E35A1,7054,False,,,,,36,
288,root\content\release64\dlc\0x1804215D\0xE6123250,6886,True,2,zstd,20480,,156,
291,root\content\release64\dlc\0x22398628\0x417BEDCC,36352,False,,,,,156,
297,root\content\release64\dlc\0x22398628\0xA7D6B644,1975,False,,,,,7,
301,root\content\release64\dlc\0x22398628\0xEAE99F18,1900,True,2,zstd,12288,,37,
302,root\content\release64\dlc\0x22398628\0xFC3B2224,30127,True,2,zstd,348160,,106,
306,root\content\release64\dlc\0x22398628\0x0D5A1FA5\regions\0x310D8D05,9389,True,2,zstd,20480,,174,
307,root\content\release64\dlc\0x22398628\0x0D5A1FA5\regions\0x3AC9FDF0,10944,True,2,zstd,24576,,209,
308,root\content\release64\dlc\0x22398628\0x0D5A1FA5\regions\0x43FE6A09,10941,True,2,zstd,24576,,209,
309,root\content\release64\dlc\0x22398628\0x0D5A1FA5\regions\0x588DF629,10937,True,2,zstd,24576,,209,
310,root\content\release64\dlc\0x22398628\0x0D5A1FA5\regions\0xB687581D,10941,True,2,zstd,24576,,209,
311,root\content\release64\dlc\0x22398628\0x0D5A1FA5\regions\0xEE6E59C1,10942,True,2,zstd,24576,,209,
317,root\content\release64\dlc\0x22398628\0x0D5A1FA5\0x953CB68D\0x109A0673\0x853639C9,51107,True,2,zstd,126976,,451,
318,root\content\release64\dlc\0x22398628\0x0D5A1FA5\0x953CB68D\0x5C819684\0x94E6260B,51043,True,2,zstd,126976,,467,
319,root\content\release64\dlc\0x22398628\0x0D5A1FA5\0x953CB68D\0x8E0ABB34\0x3A477E3B,51237,True,2,zstd,126976,,467,
320,root\content\release64\dlc\0x22398628\0x0D5A1FA5\0x953CB68D\0xC25BD633\0x09833A92,51307,True,2,zstd,126976,,454,
321,root\content\release64\dlc\0x22398628\0x0D5A1FA5\0x953CB68D\0xCA1EB3AD\0xDDD02386,51168,True,2,zstd,126976,,453,
323,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x00C4B6DC,2221,True,2,zstd,12288,,73,
324,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x035E6144,1943,False,,,,,17,
325,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x0840E2A3,1767,True,2,zstd,12288,,79,
326,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x08A747CC,1882,True,2,zstd,12288,,63,
327,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x0CFA4C83,2198,False,,,,,9,
328,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x0EDB5420,1720,False,,,,,3,
329,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x10923F5A,1919,True,2,zstd,12288,,69,
330,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x11506322,1949,True,2,zstd,12288,,65,
331,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x11FC5E4B,1987,True,2,zstd,12288,,55,
332,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x1415E793,2305,True,2,zstd,12288,,69,
333,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x1554E75C,1797,False,,,,,8,
334,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x166666DD,1721,False,,,,,22,
335,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x1F9D06EB,2843,False,,,,,24,
336,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x28AE6A43,1948,False,,,,,4,
337,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x2DF0228B,2429,True,2,zstd,12288,,77,
338,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x30E27894,1753,True,2,zstd,12288,,79,
339,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x399EDDBF,1678,True,2,zstd,8192,,55,
340,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x402C6F3A,1756,False,,,,,7,
341,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x464629CD,2031,True,2,zstd,12288,,77,
342,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x48BEC438,1806,False,,,,,7,
343,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x49FCDDBA,1886,False,,,,,19,
344,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x4A71AFCF,2321,True,2,zstd,12288,,76,
345,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x4D8B05D3,1703,True,2,zstd,8192,,71,
346,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x4E8CB398,1701,True,2,zstd,8192,,59,
347,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x4EE6AAE3,1882,False,,,,,11,
348,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x503B4D34,2445,True,2,zstd,12288,,77,
349,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x56A6ADA1,2022,False,,,,,18,
350,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x58BD067B,1963,True,2,zstd,12288,,73,
351,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x5E6A6F41,1707,True,2,zstd,12288,,79,
352,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x64A77945,2701,False,,,,,17,
353,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x6583D0FD,2196,False,,,,,0,
354,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x6779CD8C,2464,False,,,,,87,u16le:1194:1
355,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x68ED4A44,1733,True,2,zstd,12288,,79,
356,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x6AC07CD8,2087,True,2,zstd,12288,,65,
357,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x71264DBA,1936,True,2,zstd,12288,,65,
358,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x7A3F26ED,1640,True,2,zstd,8192,,63,
359,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x7ED2F4C0,2462,False,,,,,15,
360,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x806287C3,2301,False,,,,,8,
361,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x80EB7C14,2038,False,,,,,3,
362,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x82B89341,1704,False,,,,,14,
363,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x839F419D,2114,False,,,,,7,
364,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x88E0EFE7,2275,True,2,zstd,12288,,77,
365,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x8BDFB6E5,2443,False,,,,,4,
366,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x938FC7A7,2025,False,,,,,12,
367,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x9808D208,1825,False,,,,,3,
368,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x9963C8B0,1695,True,2,zstd,8192,,59,
369,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x9ADFD2EF,2426,False,,,,,22,
370,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x9B48972E,1636,False,,,,,11,
371,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x9B60793C,2642,True,2,zstd,12288,,81,
372,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xA2701BE7,1805,True,2,zstd,8192,,65,
373,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xA42B27F8,1660,True,2,zstd,8192,,59,
