index,path,name,size,resource_type,resource_type_hint,score,reasons,decoded_size,decode_error
249,root\content\ui\0xB0FC1C4F\0x0DAEB2E6,0x0DAEB2E6,3011,,,12,,,
366,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x938FC7A7,0x938FC7A7,2025,,,12,,,
375,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xACDD3FA4,0xACDD3FA4,2119,,,12,,,
35,root\content\dlc\0x22398628\0xD42AEB21\0x01E79F4C,0x01E79F4C,1380,,,11,,,
60,root\content\dlc\0x22398628\0xD42AEB21\0x325AE16E,0x325AE16E,1421,,,11,,,
136,root\content\0x0ADC283D\0x315562EA,0x315562EA,1976,,,11,,,
155,root\content\0x0ADC283D\0xEA1CE0FE,0xEA1CE0FE,1222,,,11,,,
213,root\content\ui\pausemenu\0x49E6929A,0x49E6929A,2871,,,11,,,
347,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x4EE6AAE3,0x4EE6AAE3,1882,,,11,,,
370,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x9B48972E,0x9B48972E,1636,,,11,,,
22,root\content\dlc\0x22398628\0x7D47894F,0x7D47894F,2595,,,10,,,
44,root\content\dlc\0x22398628\0xD42AEB21\0x11A23774,0x11A23774,1599,,,10,,,
54,root\content\dlc\0x22398628\0xD42AEB21\0x2BF4246E,0x2BF4246E,1281,,,10,,,
63,root\content\dlc\0x22398628\0xD42AEB21\0x4017E5B9,0x4017E5B9,1255,,,10,,,
104,root\content\dlc\0x22398628\0xD42AEB21\0xC4F2EFE6,0xC4F2EFE6,1686,,,10,,,
105,root\content\dlc\0x22398628\0xD42AEB21\0xCC9AF9C8,0xCC9AF9C8,1281,,,10,,,
112,root\content\dlc\0x22398628\0xD42AEB21\0xD938367F,0xD938367F,1686,,,10,,,
148,root\content\0x0ADC283D\0xBF350A13,0xBF350A13,738,,,10,,,
196,root\content\ui\net\0x2B1C9C80\titles\0x5CA7E5C1,0x5CA7E5C1,264,,,10,,,
737,root\content\release64\dlc\0xD60F443A\0x3EFB9CE5,0x3EFB9CE5,529,2,.wsc/.csc script,10,,4096,
746,root\content\release64\dlc\0xEB639858\0x53195242,0x53195242,2821,2,.wsc/.csc script,10,,20480,
748,root\content\release64\dlc\0xEB639858\0xAE491BFE,0xAE491BFE,2926,,,10,,,
793,root\content\release64\0x1230F707\0x3B4D5038,0x3B4D5038,404,2,.wsc/.csc script,10,,4096,
803,root\content\release64\0x1230F707\0xC5C34889,0xC5C34889,398,2,.wsc/.csc script,10,,4096,
804,root\content\release64\0x1230F707\0xE0EDCB1E,0xE0EDCB1E,394,2,.wsc/.csc script,10,,4096,
878,root\content\release64\scripting\designerdefined\0xBEF91890\0xA7B9591C,0xA7B9591C,257,2,.wsc/.csc script,10,,4096,
1505,root\content\release64\0xC06BF8AB\0xC51F85B7\0x318FE7A9,0x318FE7A9,108,2,.wsc/.csc script,10,,4096,
1713,root\content\0xC06BF8AB\0x64454F75,0x64454F75,1370,,,10,,,
120,root\content\dlc\0x22398628\0xD42AEB21\0xF3CE7664,0xF3CE7664,1471,,,9,,,
134,root\content\0x0ADC283D\0x17FED2C2,0x17FED2C2,1749,,,9,,,
145,root\content\0x0ADC283D\0xB1D865F0,0xB1D865F0,2472,,,9,,,
327,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x0CFA4C83,0x0CFA4C83,2198,,,9,,,
61,root\content\dlc\0x22398628\0xD42AEB21\0x336810DC,0x336810DC,1467,,,8,,,
64,root\content\dlc\0x22398628\0xD42AEB21\0x436E13FC,0x436E13FC,1470,,,8,,,
70,root\content\dlc\0x22398628\0xD42AEB21\0x68495C06,0x68495C06,1503,,,8,,,
85,root\content\dlc\0x22398628\0xD42AEB21\0x8B6235DA,0x8B6235DA,1319,,,8,,,
109,root\content\dlc\0x22398628\0xD42AEB21\0xD4972379,0xD4972379,1273,,,8,,,
140,root\content\0x0ADC283D\0x5FF2551B,0x5FF2551B,1129,,,8,,,
333,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x1554E75C,0x1554E75C,1797,,,8,,,
360,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x806287C3,0x806287C3,2301,,,8,,,
374,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xABD09E30,0xABD09E30,2013,,,8,,,
48,root\content\dlc\0x22398628\0xD42AEB21\0x1EF62811,0x1EF62811,1291,,,7,,,
49,root\content\dlc\0x22398628\0xD42AEB21\0x20FF24BA,0x20FF24BA,1276,,,7,,,
74,root\content\dlc\0x22398628\0xD42AEB21\0x6A9C9033,0x6A9C9033,1282,,,7,,,
79,root\content\dlc\0x22398628\0xD42AEB21\0x72FE96B0,0x72FE96B0,1264,,,7,,,
89,root\content\dlc\0x22398628\0xD42AEB21\0x937288F1,0x937288F1,1264,,,7,,,
99,root\content\dlc\0x22398628\0xD42AEB21\0xB736C116,0xB736C116,1306,,,7,,,
121,root\content\dlc\0x22398628\0xD42AEB21\0xF77BD16B,0xF77BD16B,1672,,,7,,,
147,root\content\0x0ADC283D\0xBAE64A51,0xBAE64A51,2782,,,7,,,
157,root\content\0x0ADC283D\test\0xE79F5CEF,0xE79F5CEF,408,,,7,,,
191,root\content\ui\net\0xB314A913,0xB314A913,2161,,,7,,,
203,root\content\ui\net\0x2B1C9C80\titles\0xFBFA97B5,0xFBFA97B5,462,,,7,,,
225,root\content\ui\pausemenu\map.sc.xml,map.sc.xml,761,,,7,,,
227,root\content\ui\pausemenu\0xD7DF0A73,0xD7DF0A73,221,,,7,,,
238,root\content\ui\pausemenu\lobby\main.sc.xml,main.sc.xml,2736,,,7,,,
257,root\content\ui\0xB0FC1C4F\0xDAB19F3D,0xDAB19F3D,428,,,7,,,
297,root\content\release64\dlc\0x22398628\0xA7D6B644,0xA7D6B644,1975,,,7,,,
340,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x402C6F3A,0x402C6F3A,1756,,,7,,,
342,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x48BEC438,0x48BEC438,1806,,,7,,,
363,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x839F419D,0x839F419D,2114,,,7,,,
798,root\content\release64\0x1230F707\0x8DDC566D,0x8DDC566D,1381,,,7,,,
36,root\content\dlc\0x22398628\0xD42AEB21\0x029F8EB6,0x029F8EB6,1274,,,6,,,
43,root\content\dlc\0x22398628\0xD42AEB21\0x0ED649D1,0x0ED649D1,1274,,,6,,,
45,root\content\dlc\0x22398628\0xD42AEB21\0x13C7AD75,0x13C7AD75,1254,,,6,,,
69,root\content\dlc\0x22398628\0xD42AEB21\0x6816AC5F,0x6816AC5F,1281,,,6,,,
81,root\content\dlc\0x22398628\0xD42AEB21\0x7BAF39E3,0x7BAF39E3,1766,,,6,,,
82,root\content\dlc\0x22398628\0xD42AEB21\0x8179049B,0x8179049B,1274,,,6,,,
83,root\content\dlc\0x22398628\0xD42AEB21\0x8265AC23,0x8265AC23,1296,,,6,,,
94,root\content\dlc\0x22398628\0xD42AEB21\0xA4926C4E,0xA4926C4E,1513,,,6,,,
143,root\content\0x0ADC283D\0x92ADF4E0,0x92ADF4E0,1828,,,6,,,
201,root\content\ui\net\0x2B1C9C80\titles\0xE9769FB9,0xE9769FB9,481,,,6,,,
207,root\content\ui\pausemenu\0x06283344,0x06283344,228,,,6,,,
212,root\content\ui\pausemenu\0x46A6823D,0x46A6823D,1132,,,6,,,
229,root\content\ui\pausemenu\0xDB14B30B,0xDB14B30B,958,,,6,,,
241,root\content\ui\pausemenu\lobby\0xDD34127B,0xDD34127B,1108,,,6,,,
242,root\content\ui\pausemenu\lobby\0xF5AE85B3,0xF5AE85B3,653,,,6,,,
245,root\content\ui\pausemenu\netstats\boards.sc.xml,boards.sc.xml,1015,,,6,,,
248,root\content\ui\0xB0FC1C4F\0x04EE006F,0x04EE006F,431,,,6,,,
251,root\content\ui\0xB0FC1C4F\0x4F69F818,0x4F69F818,377,,,6,,,
37,root\content\dlc\0x22398628\0xD42AEB21\0x0369A44E,0x0369A44E,1317,,,4,,,
52,root\content\dlc\0x22398628\0xD42AEB21\0x24630774,0x24630774,438,,,4,,,
53,root\content\dlc\0x22398628\0xD42AEB21\0x24B4BCD5,0x24B4BCD5,467,,,4,,,
78,root\content\dlc\0x22398628\0xD42AEB21\0x72E2B9C7,0x72E2B9C7,1317,,,4,,,
110,root\content\dlc\0x22398628\0xD42AEB21\0xD4AE5256,0xD4AE5256,649,,,4,,,
113,root\content\dlc\0x22398628\0xD42AEB21\0xD9938509,0xD9938509,1252,,,4,,,
133,root\content\0x0ADC283D\0x0A578C96,0x0A578C96,496,,,4,,,
161,root\content\0x0ADC283D\0xE60E2E90\0x33EB76A8,0x33EB76A8,362,,,4,,,
166,root\content\0x0ADC283D\0xE60E2E90\0x9EA2141F,0x9EA2141F,225,,,4,,,
178,root\content\ui\0x596BA331,0x596BA331,718,,,4,,,
181,root\content\ui\0x88C9366A,0x88C9366A,167,,,4,,,
226,root\content\ui\pausemenu\0xCE6B2A84,0xCE6B2A84,273,,,4,,,
234,root\content\ui\pausemenu\net\0x118473D0,0x118473D0,951,,,4,,,
240,root\content\ui\pausemenu\lobby\0xA67442CF,0xA67442CF,1251,,,4,,,
250,root\content\ui\0xB0FC1C4F\main.sc.xml,main.sc.xml,348,,,4,,,
254,root\content\ui\0xB0FC1C4F\0x6051B282,0x6051B282,396,,,4,,,
336,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x28AE6A43,0x28AE6A43,1948,,,4,,,
365,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x8BDFB6E5,0x8BDFB6E5,2443,,,4,,,
377,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xADD70BF8,0xADD70BF8,1810,,,4,,,
387,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xC3C98393,0xC3C98393,1969,,,4,,,
391,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xCCCCA608,0xCCCCA608,1930,,,4,,,
394,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xD853BDA9,0xD853BDA9,1724,,,4,,,
605,root\content\release64\dlc\0x22398628\0xC5C07009\0x8B3023B3,0x8B3023B3,4620,,,4,,,
23,root\content\dlc\0x22398628\0x7D84911A,0x7D84911A,61228,,,3,,,
25,root\content\dlc\0x22398628\0xADCCCFE3,0xADCCCFE3,61228,,,3,,,
39,root\content\dlc\0x22398628\0xD42AEB21\0x070C95E1,0x070C95E1,1282,,,3,,,
46,root\content\dlc\0x22398628\0xD42AEB21\0x170B4935,0x170B4935,1430,,,3,,,
50,root\content\dlc\0x22398628\0xD42AEB21\0x225681DC,0x225681DC,1265,,,3,,,
57,root\content\dlc\0x22398628\0xD42AEB21\0x2E14B20C,0x2E14B20C,399,,,3,,,
58,root\content\dlc\0x22398628\0xD42AEB21\0x2E8A5408,0x2E8A5408,1275,,,3,,,
73,root\content\dlc\0x22398628\0xD42AEB21\0x69D4D559,0x69D4D559,400,,,3,,,
75,root\content\dlc\0x22398628\0xD42AEB21\0x6BE2AB16,0x6BE2AB16,1589,,,3,,,
77,root\content\dlc\0x22398628\0xD42AEB21\0x6E43A6E6,0x6E43A6E6,245,,,3,,,
80,root\content\dlc\0x22398628\0xD42AEB21\0x79174E05,0x79174E05,1412,,,3,,,
84,root\content\dlc\0x22398628\0xD42AEB21\0x83F1BCE9,0x83F1BCE9,245,,,3,,,
86,root\content\dlc\0x22398628\0xD42AEB21\0x8ED93B18,0x8ED93B18,1290,,,3,,,
88,root\content\dlc\0x22398628\0xD42AEB21\0x9106FE3A,0x9106FE3A,1668,,,3,,,
92,root\content\dlc\0x22398628\0xD42AEB21\0x9AA1EC9C,0x9AA1EC9C,1306,,,3,,,
96,root\content\dlc\0x22398628\0xD42AEB21\0xB1C57DD3,0xB1C57DD3,399,,,3,,,
97,root\content\dlc\0x22398628\0xD42AEB21\0xB51213BF,0xB51213BF,1200,,,3,,,
107,root\content\dlc\0x22398628\0xD42AEB21\0xCDEE3F9B,0xCDEE3F9B,1274,,,3,,,
118,root\content\dlc\0x22398628\0xD42AEB21\0xE8D746E7,0xE8D746E7,399,,,3,,,
135,root\content\0x0ADC283D\0x1CDC9AB2,0x1CDC9AB2,1938,,,3,,,
141,root\content\0x0ADC283D\0x742B210E,0x742B210E,584,,,3,,,
142,root\content\0x0ADC283D\0x7A4117CA,0x7A4117CA,781,,,3,,,
158,root\content\0x0ADC283D\0xC1FE79BB\0x08F4E421,0x08F4E421,1323,,,3,,,
159,root\content\0x0ADC283D\0xC1FE79BB\0x2E25634E,0x2E25634E,1962,,,3,,,
163,root\content\0x0ADC283D\0xE60E2E90\0x60D0BB67,0x60D0BB67,369,,,3,,,
167,root\content\0x0ADC283D\0xE60E2E90\0xDF4B1AC2,0xDF4B1AC2,371,,,3,,,
173,root\content\ui\prompts.sc.xml,prompts.sc.xml,266,,,3,,,
177,root\content\ui\0x4EA04ACA,0x4EA04ACA,941,,,3,,,
179,root\content\ui\0x70B953BC,0x70B953BC,1033,,,3,,,
186,root\content\ui\0xD516BE84,0xD516BE84,470,,,3,,,
197,root\content\ui\net\0x2B1C9C80\titles\0x87B6610B,0x87B6610B,235,,,3,,,
199,root\content\ui\net\0x2B1C9C80\titles\0xC183318D,0xC183318D,402,,,3,,,
209,root\content\ui\pausemenu\0x0A68163B,0x0A68163B,223,,,3,,,
211,root\content\ui\pausemenu\net_profile.sc.xml,net_profile.sc.xml,892,,,3,,,
219,root\content\ui\pausemenu\0x84082B4B,0x84082B4B,213,,,3,,,
222,root\content\ui\pausemenu\0x9BEB9D26,0x9BEB9D26,220,,,3,,,
233,root\content\ui\pausemenu\net\0x0B669422,0x0B669422,555,,,3,,,
255,root\content\ui\0xB0FC1C4F\0x9927BEBB,0x9927BEBB,403,,,3,,,
328,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x0EDB5420,0x0EDB5420,1720,,,3,,,
361,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x80EB7C14,0x80EB7C14,2038,,,3,,,
367,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x9808D208,0x9808D208,1825,,,3,,,
393,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xD42454A7,0xD42454A7,1777,,,3,,,
741,root\content\release64\dlc\0xD7D5259C\0xA97BE987,0xA97BE987,1468,,,3,,,
801,root\content\release64\0x1230F707\0xB50F6109,0xB50F6109,369,,,3,,,
