index,path,name,name_hash,is_dir,parent,size,offset,resource_type,resource_type_hint,flag1_hex,flag2_hex
200,root\content\ui\net\0x2B1C9C80\titles\0xE19CF835,0xE19CF835,0xE19CF835,False,194,404,811272,,,0x40000E12,0x00000000
201,root\content\ui\net\0x2B1C9C80\titles\0xE9769FB9,0xE9769FB9,0xE9769FB9,False,194,481,808352,,,0x4000141D,0x00000000
202,root\content\ui\net\0x2B1C9C80\titles\0xF7036205,0xF7036205,0xF7036205,False,194,326,809968,,,0x40000F05,0x00000000
203,root\content\ui\net\0x2B1C9C80\titles\0xFBFA97B5,0xFBFA97B5,0xFBFA97B5,False,194,462,810296,,,0x40001A10,0x00000000
204,root\content\ui\pausemenu\net,net,0x007B97C6,True,174,0,,,,0x00000000,0x00000000
205,root\content\ui\pausemenu\socialclub.sc.xml,socialclub.sc.xml,0x02306B1B,False,174,1586,850872,,,0x40002097,0x00000000
206,root\content\ui\pausemenu\0x061E85EA,0x061E85EA,0x061E85EA,False,174,16,825016,,,0x00000010,0x00000000
207,root\content\ui\pausemenu\0x06283344,0x06283344,0x06283344,False,174,228,817816,,,0x40000165,0x00000000
208,root\content\ui\pausemenu\stats.sc.xml,stats.sc.xml,0x08740D6E,False,174,1835,852464,,,0x40004A07,0x00000000
209,root\content\ui\pausemenu\0x0A68163B,0x0A68163B,0x0A68163B,False,174,223,816864,,,0x40000150,0x00000000
210,root\content\ui\pausemenu\savegame.sc.xml,savegame.sc.xml,0x17CD0A31,False,174,2773,27457488,,,0x40003B42,0x00000000
211,root\content\ui\pausemenu\net_profile.sc.xml,net_profile.sc.xml,0x24EED984,False,174,892,839560,,,0x40000E30,0x00000000
212,root\content\ui\pausemenu\0x46A6823D,0x46A6823D,0x46A6823D,False,174,1132,819760,,,0x40001151,0x00000000
213,root\content\ui\pausemenu\0x49E6929A,0x49E6929A,0x49E6929A,False,174,2871,27061896,,,0x400040C6,0x00000000
214,root\content\ui\pausemenu\wares.sc.xml,wares.sc.xml,0x565601CD,False,174,964,854304,,,0x400010A9,0x00000000
215,root\content\ui\pausemenu\lobby,lobby,0x5A8CB6B1,True,174,0,,,,0x00000000,0x00000000
216,root\content\ui\pausemenu\0x6DC83C13,0x6DC83C13,0x6DC83C13,False,174,1069,823944,,,0x4000179E,0x00000000
217,root\content\ui\pausemenu\journal.sc.xml,journal.sc.xml,0x72AFA5AB,False,174,2594,821344,,,0x4000A343,0x00000000
218,root\content\ui\pausemenu\netstats,netstats,0x75358C96,True,174,0,,,,0x00000000,0x00000000
219,root\content\ui\pausemenu\0x84082B4B,0x84082B4B,0x84082B4B,False,174,213,855272,,,0x4000013A,0x00000000
220,root\content\ui\pausemenu\options.sc.xml,options.sc.xml,0x8ED5BE89,False,174,6251,841416,,,0x40010755,0x00000000
221,root\content\ui\pausemenu\0x8FF03D73,0x8FF03D73,0x8FF03D73,False,174,219,821120,,,0x40000141,0x00000000
222,root\content\ui\pausemenu\0x9BEB9D26,0x9BEB9D26,0x9BEB9D26,False,174,220,819536,,,0x40000147,0x00000000
223,root\content\ui\pausemenu\0x9F8BDA2F,0x9F8BDA2F,0x9F8BDA2F,False,174,221,820896,,,0x4000014D,0x00000000
224,root\content\ui\pausemenu\outfit.sc.xml,outfit.sc.xml,0xAFCAF16F,False,174,928,847672,,,0x40000A33,0x00000000
225,root\content\ui\pausemenu\map.sc.xml,map.sc.xml,0xB0A066BB,False,174,761,831232,,,0x400009A5,0x00000000
226,root\content\ui\pausemenu\0xCE6B2A84,0xCE6B2A84,0xCE6B2A84,False,174,273,817536,,,0x40000391,0x00000000
227,root\content\ui\pausemenu\0xD7DF0A73,0xD7DF0A73,0xD7DF0A73,False,174,221,817312,,,0x40000153,0x00000000
228,root\content\ui\pausemenu\networking.sc.xml,networking.sc.xml,0xDA723495,False,174,15770,27264488,,,0x00003D9A,0x00000000
229,root\content\ui\pausemenu\0xDB14B30B,0xDB14B30B,0xDB14B30B,False,174,958,840456,,,0x4000659D,0x00000000
230,root\content\ui\pausemenu\0xDE7C7F70,0xDE7C7F70,0xDE7C7F70,False,174,753,818048,,,0x40000834,0x00000000
231,root\content\ui\pausemenu\0xEE3F38A1,0xEE3F38A1,0xEE3F38A1,False,174,720,818808,,,0x40000847,0x00000000
232,root\content\ui\pausemenu\0xF80BFE50,0xF80BFE50,0xF80BFE50,False,174,221,817088,,,0x4000014A,0x00000000
233,root\content\ui\pausemenu\net\0x0B669422,0x0B669422,0x0B669422,False,204,555,833840,,,0x40000564,0x00000000
234,root\content\ui\pausemenu\net\0x118473D0,0x118473D0,0x118473D0,False,204,951,832000,,,0x400010A6,0x00000000
235,root\content\ui\pausemenu\net\0x1374443B,0x1374443B,0x1374443B,False,204,2447,27280264,,,0x0000098F,0x00000000
236,root\content\ui\pausemenu\net\0x40D211A5,0x40D211A5,0x40D211A5,False,204,1593,27282712,,,0x00000639,0x00000000
237,root\content\ui\pausemenu\net\0xC3634916,0xC3634916,0xC3634916,False,204,559,834400,,,0x40000566,0x00000000
238,root\content\ui\pausemenu\lobby\main.sc.xml,main.sc.xml,0x2B5C38A8,False,215,2736,827408,,,0x40003C42,0x00000000
239,root\content\ui\pausemenu\lobby\0x7080993A,0x7080993A,0x7080993A,False,215,423,830152,,,0x4000037A,0x00000000
240,root\content\ui\pausemenu\lobby\0xA67442CF,0xA67442CF,0xA67442CF,False,215,1251,826152,,,0x40001248,0x00000000
241,root\content\ui\pausemenu\lobby\0xDD34127B,0xDD34127B,0xDD34127B,False,215,1108,825040,,,0x40001155,0x00000000
242,root\content\ui\pausemenu\lobby\0xF5AE85B3,0xF5AE85B3,0xF5AE85B3,False,215,653,830576,,,0x4000082B,0x00000000
243,root\content\ui\pausemenu\netstats\prompts.sc.xml,prompts.sc.xml,0x1E919CD2,False,218,798,838760,,,0x40000CDB,0x00000000
244,root\content\ui\pausemenu\netstats\errormsg.sc.xml,errormsg.sc.xml,0x1FE4B797,False,218,506,835976,,,0x4000044D,0x00000000
245,root\content\ui\pausemenu\netstats\boards.sc.xml,boards.sc.xml,0x213C9495,False,218,1015,834960,,,0x4000255B,0x00000000
246,root\content\ui\pausemenu\netstats\main.sc.xml,main.sc.xml,0x2B5C38A8,False,218,1938,836816,,,0x40002E5B,0x00000000
247,root\content\ui\pausemenu\netstats\errormsgrecovery.sc.xml,errormsgrecovery.sc.xml,0x918A000B,False,218,327,836488,,,0x4000031D,0x00000000
248,root\content\ui\0xB0FC1C4F\0x04EE006F,0x04EE006F,0x04EE006F,False,182,431,869840,,,0x4000036C,0x00000000
249,root\content\ui\0xB0FC1C4F\0x0DAEB2E6,0x0DAEB2E6,0x0DAEB2E6,False,182,3011,864912,,,0x40008B41,0x00000000
250,root\content\ui\0xB0FC1C4F\main.sc.xml,main.sc.xml,0x2B5C38A8,False,182,348,869040,,,0x40000283,0x00000000
251,root\content\ui\0xB0FC1C4F\0x4F69F818,0x4F69F818,0x4F69F818,False,182,377,864528,,,0x400003C2,0x00000000
252,root\content\ui\0xB0FC1C4F\0x52171641,0x52171641,0x52171641,False,182,215,867928,,,0x40000274,0x00000000
253,root\content\ui\0xB0FC1C4F\0x6019804A,0x6019804A,0x6019804A,False,182,445,869392,,,0x40000313,0x00000000
254,root\content\ui\0xB0FC1C4F\0x6051B282,0x6051B282,0x6051B282,False,182,396,864128,,,0x400005BF,0x00000000
255,root\content\ui\0xB0FC1C4F\0x9927BEBB,0x9927BEBB,0x9927BEBB,False,182,403,868144,,,0x400004E9,0x00000000
256,root\content\ui\0xB0FC1C4F\0xD7DAFB39,0xD7DAFB39,0xD7DAFB39,False,182,351,863344,,,0x40000297,0x00000000
257,root\content\ui\0xB0FC1C4F\0xDAB19F3D,0xDAB19F3D,0xDAB19F3D,False,182,428,863696,,,0x4000054D,0x00000000
258,root\content\ui\0xB0FC1C4F\0xF9D58A79,0xF9D58A79,0xF9D58A79,False,182,481,868552,,,0x40000441,0x00000000
259,root\content\ui\0xB0FC1C4F\0xFA3C7CD2,0xFA3C7CD2,0xFA3C7CD2,False,182,402,862936,,,0x400004EF,0x00000000
260,root\content\release64\dlc,dlc,0x06C35575,True,7,0,,,,0x00000000,0x00000000
261,root\content\release64\sp_idle.wsc,sp_idle.wsc,0x0BB23AE4,False,7,28401,1019904,2,.wsc/.csc script,0x80000000,0x80000011
262,root\content\release64\multiplayer,multiplayer,0x0DDA1F78,True,7,0,,,,0x00000000,0x00000000
263,root\content\release64\main_z.wsc,main_z.wsc,0x1141D6D1,False,7,73958,27285504,2,.wsc/.csc script,0x80000000,0x80000031
264,root\content\release64\0x1230F707,0x1230F707,0x1230F707,True,7,0,,,,0x00000000,0x00000000
265,root\content\release64\scripting,scripting,0x191B0EC0,True,7,0,,,,0x00000000,0x00000000
266,root\content\release64\0x431C38DA,0x431C38DA,0x431C38DA,True,7,0,,,,0x00000000,0x00000000
267,root\content\release64\0x495B5A32,0x495B5A32,0x495B5A32,False,7,30238,19593200,,,0x0000761E,0x00000000
268,root\content\release64\0x5E3D24FC,0x5E3D24FC,0x5E3D24FC,False,7,72767,19517736,,,0x00011C3F,0x00000000
269,root\content\release64\mexico,mexico,0x62D87569,True,7,0,,,,0x00000000,0x00000000
270,root\content\release64\0x72440E09,0x72440E09,0x72440E09,True,7,0,,,,0x00000000,0x00000000
271,root\content\release64\0x93896EB6,0x93896EB6,0x93896EB6,True,7,0,,,,0x00000000,0x00000000
272,root\content\release64\0x96E04D47,0x96E04D47,0x96E04D47,True,7,0,,,,0x00000000,0x00000000
273,root\content\release64\0xC06BF8AB,0xC06BF8AB,0xC06BF8AB,True,7,0,,,,0x00000000,0x00000000
274,root\content\release64\main.wsc,main.wsc,0xCCF1078C,False,7,85612,27504640,2,.wsc/.csc script,0x80000000,0x80000039
275,root\content\release64\pressstart.wsc,pressstart.wsc,0xCDBEBF26,False,7,2823,27727872,2,.wsc/.csc script,0x80000000,0x80000003
276,root\content\release64\0xD8ED5F51,0xD8ED5F51,0xD8ED5F51,False,7,84437,19433296,,,0x000149D5,0x00000000
277,root\content\release64\0xE9DDE3BB,0xE9DDE3BB,0xE9DDE3BB,False,7,2695,19590504,,,0x00000A87,0x00000000
278,root\content\release64\frontier,frontier,0xFC79EE13,True,7,0,,,,0x00000000,0x00000000
279,root\content\release64\dlc\0x1804215D,0x1804215D,0x1804215D,True,260,0,,,,0x00000000,0x00000000
280,root\content\release64\dlc\0x22398628,0x22398628,0x22398628,True,260,0,,,,0x00000000,0x00000000
281,root\content\release64\dlc\ultimate,ultimate,0x3709DE7B,True,260,0,,,,0x00000000,0x00000000
282,root\content\release64\dlc\0xC449A0AF,0xC449A0AF,0xC449A0AF,True,260,0,,,,0x00000000,0x00000000
283,root\content\release64\dlc\0xCE6734E6,0xCE6734E6,0xCE6734E6,True,260,0,,,,0x00000000,0x00000000
284,root\content\release64\dlc\0xD60F443A,0xD60F443A,0xD60F443A,True,260,0,,,,0x00000000,0x00000000
285,root\content\release64\dlc\0xD7D5259C,0xD7D5259C,0xD7D5259C,True,260,0,,,,0x00000000,0x00000000
286,root\content\release64\dlc\0xEB639858,0xEB639858,0xEB639858,True,260,0,,,,0x00000000,0x00000000
287,root\content\release64\dlc\0x1804215D\0xE27E35A1,0xE27E35A1,0xE27E35A1,False,279,7054,16165040,,,0x00001B8E,0x00000000
288,root\content\release64\dlc\0x1804215D\0xE6123250,0xE6123250,0xE6123250,False,279,6886,2828288,2,.wsc/.csc script,0x80000000,0x80000005
289,root\content\release64\dlc\0x22398628\0x0D5A1FA5,0x0D5A1FA5,0x0D5A1FA5,True,280,0,,,,0x00000000,0x00000000
290,root\content\release64\dlc\0x22398628\0x1230F707,0x1230F707,0x1230F707,True,280,0,,,,0x00000000,0x00000000
291,root\content\release64\dlc\0x22398628\0x417BEDCC,0x417BEDCC,0x417BEDCC,False,280,36352,16236728,,,0x00008E00,0x00000000
292,root\content\release64\dlc\0x22398628\0x6193D61F,0x6193D61F,0x6193D61F,True,280,0,,,,0x00000000,0x00000000
293,root\content\release64\dlc\0x22398628\mexico,mexico,0x62D87569,True,280,0,,,,0x00000000,0x00000000
294,root\content\release64\dlc\0x22398628\0x72440E09,0x72440E09,0x72440E09,True,280,0,,,,0x00000000,0x00000000
295,root\content\release64\dlc\0x22398628\system,system,0x8C463422,True,280,0,,,,0x00000000,0x00000000
296,root\content\release64\dlc\0x22398628\0x93896EB6,0x93896EB6,0x93896EB6,True,280,0,,,,0x00000000,0x00000000
297,root\content\release64\dlc\0x22398628\0xA7D6B644,0xA7D6B644,0xA7D6B644,False,280,1975,16273088,,,0x000007B7,0x00000000
298,root\content\release64\dlc\0x22398628\0xC5C07009,0xC5C07009,0xC5C07009,True,280,0,,,,0x00000000,0x00000000
299,root\content\release64\dlc\0x22398628\0xD42AEB21,0xD42AEB21,0xD42AEB21,True,280,0,,,,0x00000000,0x00000000
300,root\content\release64\dlc\0x22398628\0xDCF649E3,0xDCF649E3,0xDCF649E3,True,280,0,,,,0x00000000,0x00000000
301,root\content\release64\dlc\0x22398628\0xEAE99F18,0xEAE99F18,0xEAE99F18,False,280,1900,2940928,2,.wsc/.csc script,0x80000000,0x80000003
302,root\content\release64\dlc\0x22398628\0xFC3B2224,0xFC3B2224,0xFC3B2224,False,280,30127,2910208,2,.wsc/.csc script,0x80000000,0x80000055
303,root\content\release64\dlc\0x22398628\frontier,frontier,0xFC79EE13,True,280,0,,,,0x00000000,0x00000000
304,root\content\release64\dlc\0x22398628\0x0D5A1FA5\regions,regions,0x2F44071A,True,289,0,,,,0x00000000,0x00000000
305,root\content\release64\dlc\0x22398628\0x0D5A1FA5\0x953CB68D,0x953CB68D,0x953CB68D,True,289,0,,,,0x00000000,0x00000000
306,root\content\release64\dlc\0x22398628\0x0D5A1FA5\regions\0x310D8D05,0x310D8D05,0x310D8D05,False,304,9389,5201920,2,.wsc/.csc script,0x80000000,0x80000005
307,root\content\release64\dlc\0x22398628\0x0D5A1FA5\regions\0x3AC9FDF0,0x3AC9FDF0,0x3AC9FDF0,False,304,10944,5177344,2,.wsc/.csc script,0x80000000,0x90000006
308,root\content\release64\dlc\0x22398628\0x0D5A1FA5\regions\0x43FE6A09,0x43FE6A09,0x43FE6A09,False,304,10941,5165056,2,.wsc/.csc script,0x80000000,0x90000006
309,root\content\release64\dlc\0x22398628\0x0D5A1FA5\regions\0x588DF629,0x588DF629,0x588DF629,False,304,10937,5189632,2,.wsc/.csc script,0x80000000,0x90000006
310,root\content\release64\dlc\0x22398628\0x0D5A1FA5\regions\0xB687581D,0xB687581D,0xB687581D,False,304,10941,5152768,2,.wsc/.csc script,0x80000000,0x90000006
311,root\content\release64\dlc\0x22398628\0x0D5A1FA5\regions\0xEE6E59C1,0xEE6E59C1,0xEE6E59C1,False,304,10942,5140480,2,.wsc/.csc script,0x80000000,0x90000006
312,root\content\release64\dlc\0x22398628\0x0D5A1FA5\0x953CB68D\0x109A0673,0x109A0673,0x109A0673,True,305,0,,,,0x00000000,0x00000000
313,root\content\release64\dlc\0x22398628\0x0D5A1FA5\0x953CB68D\0x5C819684,0x5C819684,0x5C819684,True,305,0,,,,0x00000000,0x00000000
314,root\content\release64\dlc\0x22398628\0x0D5A1FA5\0x953CB68D\0x8E0ABB34,0x8E0ABB34,0x8E0ABB34,True,305,0,,,,0x00000000,0x00000000
315,root\content\release64\dlc\0x22398628\0x0D5A1FA5\0x953CB68D\0xC25BD633,0xC25BD633,0xC25BD633,True,305,0,,,,0x00000000,0x00000000
316,root\content\release64\dlc\0x22398628\0x0D5A1FA5\0x953CB68D\0xCA1EB3AD,0xCA1EB3AD,0xCA1EB3AD,True,305,0,,,,0x00000000,0x00000000
317,root\content\release64\dlc\0x22398628\0x0D5A1FA5\0x953CB68D\0x109A0673\0x853639C9,0x853639C9,0x853639C9,False,312,51107,5036032,2,.wsc/.csc script,0x80000000,0x8000001F
318,root\content\release64\dlc\0x22398628\0x0D5A1FA5\0x953CB68D\0x5C819684\0x94E6260B,0x94E6260B,0x94E6260B,False,313,51043,4984832,2,.wsc/.csc script,0x80000000,0x8000001F
319,root\content\release64\dlc\0x22398628\0x0D5A1FA5\0x953CB68D\0x8E0ABB34\0x3A477E3B,0x3A477E3B,0x3A477E3B,False,314,51237,4931584,2,.wsc/.csc script,0x80000000,0x8000001F
320,root\content\release64\dlc\0x22398628\0x0D5A1FA5\0x953CB68D\0xC25BD633\0x09833A92,0x09833A92,0x09833A92,False,315,51307,5087232,2,.wsc/.csc script,0x80000000,0x8000001F
321,root\content\release64\dlc\0x22398628\0x0D5A1FA5\0x953CB68D\0xCA1EB3AD\0xDDD02386,0xDDD02386,0xDDD02386,False,316,51168,4880384,2,.wsc/.csc script,0x80000000,0x8000001F
322,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE,0xB3388FBE,0xB3388FBE,True,290,0,,,,0x00000000,0x00000000
323,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x00C4B6DC,0x00C4B6DC,0x00C4B6DC,False,322,2221,4110336,2,.wsc/.csc script,0x80000000,0x80000003
324,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x035E6144,0x035E6144,0x035E6144,False,322,1943,17449000,,,0x00000797,0x00000000
325,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x0840E2A3,0x0840E2A3,0x0840E2A3,False,322,1767,4216832,2,.wsc/.csc script,0x80000000,0x80000003
326,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x08A747CC,0x08A747CC,0x08A747CC,False,322,1882,4126720,2,.wsc/.csc script,0x80000000,0x80000003
327,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x0CFA4C83,0x0CFA4C83,0x0CFA4C83,False,322,2198,17467208,,,0x00000896,0x00000000
328,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x0EDB5420,0x0EDB5420,0x0EDB5420,False,322,1720,17526272,,,0x000006B8,0x00000000
329,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x10923F5A,0x10923F5A,0x10923F5A,False,322,1919,4196352,2,.wsc/.csc script,0x80000000,0x80000003
330,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x11506322,0x11506322,0x11506322,False,322,1949,4175872,2,.wsc/.csc script,0x80000000,0x80000003
331,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x11FC5E4B,0x11FC5E4B,0x11FC5E4B,False,322,1987,4118528,2,.wsc/.csc script,0x80000000,0x80000003
332,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x1415E793,0x1415E793,0x1415E793,False,322,2305,4149248,2,.wsc/.csc script,0x80000000,0x80000003
333,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x1554E75C,0x1554E75C,0x1554E75C,False,322,1797,17471880,,,0x00000705,0x00000000
334,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x166666DD,0x166666DD,0x166666DD,False,322,1721,17498168,,,0x000006B9,0x00000000
335,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x1F9D06EB,0x1F9D06EB,0x1F9D06EB,False,322,2843,17460768,,,0x00000B1B,0x00000000
336,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x28AE6A43,0x28AE6A43,0x28AE6A43,False,322,1948,17463616,,,0x0000079C,0x00000000
337,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x2DF0228B,0x2DF0228B,0x2DF0228B,False,322,2429,4182016,2,.wsc/.csc script,0x80000000,0x80000003
338,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x30E27894,0x30E27894,0x30E27894,False,322,1753,4145152,2,.wsc/.csc script,0x80000000,0x80000003
339,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x399EDDBF,0x399EDDBF,0x399EDDBF,False,322,1678,4120576,2,.wsc/.csc script,0x80000000,0x90000002
340,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x402C6F3A,0x402C6F3A,0x402C6F3A,False,322,1756,17492656,,,0x000006DC,0x00000000
341,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x464629CD,0x464629CD,0x464629CD,False,322,2031,4186112,2,.wsc/.csc script,0x80000000,0x80000003
342,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x48BEC438,0x48BEC438,0x48BEC438,False,322,1806,17477440,,,0x0000070E,0x00000000
343,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x49FCDDBA,0x49FCDDBA,0x49FCDDBA,False,322,1886,17530120,,,0x0000075E,0x00000000
344,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x4A71AFCF,0x4A71AFCF,0x4A71AFCF,False,322,2321,4153344,2,.wsc/.csc script,0x80000000,0x80000003
345,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x4D8B05D3,0x4D8B05D3,0x4D8B05D3,False,322,1703,4167680,2,.wsc/.csc script,0x80000000,0x90000002
346,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x4E8CB398,0x4E8CB398,0x4E8CB398,False,322,1701,4165632,2,.wsc/.csc script,0x80000000,0x90000002
347,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x4EE6AAE3,0x4EE6AAE3,0x4EE6AAE3,False,322,1882,17522080,,,0x0000075A,0x00000000
348,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x503B4D34,0x503B4D34,0x503B4D34,False,322,2445,4177920,2,.wsc/.csc script,0x80000000,0x80000003
349,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x56A6ADA1,0x56A6ADA1,0x56A6ADA1,False,322,2022,17513864,,,0x000007E6,0x00000000
350,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x58BD067B,0x58BD067B,0x58BD067B,False,322,1963,4171776,2,.wsc/.csc script,0x80000000,0x80000003
351,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x5E6A6F41,0x5E6A6F41,0x5E6A6F41,False,322,1707,4143104,2,.wsc/.csc script,0x80000000,0x80000003
352,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x64A77945,0x64A77945,0x64A77945,False,322,2701,17488192,,,0x00000A8D,0x00000000
353,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x6583D0FD,0x6583D0FD,0x6583D0FD,False,322,2196,17485992,,,0x00000894,0x00000000
354,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x6779CD8C,0x6779CD8C,0x6779CD8C,False,322,2464,17469408,,,0x000009A0,0x00000000
355,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x68ED4A44,0x68ED4A44,0x68ED4A44,False,322,1733,4139008,2,.wsc/.csc script,0x80000000,0x80000003
356,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x6AC07CD8,0x6AC07CD8,0x6AC07CD8,False,322,2087,4130816,2,.wsc/.csc script,0x80000000,0x80000003
357,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x71264DBA,0x71264DBA,0x71264DBA,False,322,1936,4192256,2,.wsc/.csc script,0x80000000,0x80000003
358,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x7A3F26ED,0x7A3F26ED,0x7A3F26ED,False,322,1640,4169728,2,.wsc/.csc script,0x80000000,0x90000002
359,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x7ED2F4C0,0x7ED2F4C0,0x7ED2F4C0,False,322,2462,17481064,,,0x0000099E,0x00000000
360,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x806287C3,0x806287C3,0x806287C3,False,322,2301,17523968,,,0x000008FD,0x00000000
361,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x80EB7C14,0x80EB7C14,0x80EB7C14,False,322,2038,17496128,,,0x000007F6,0x00000000
362,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x82B89341,0x82B89341,0x82B89341,False,322,1704,17494416,,,0x000006A8,0x00000000
363,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x839F419D,0x839F419D,0x839F419D,False,322,2114,17528000,,,0x00000842,0x00000000
364,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x88E0EFE7,0x88E0EFE7,0x88E0EFE7,False,322,2275,4200448,2,.wsc/.csc script,0x80000000,0x80000003
365,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x8BDFB6E5,0x8BDFB6E5,0x8BDFB6E5,False,322,2443,17509400,,,0x0000098B,0x00000000
366,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x938FC7A7,0x938FC7A7,0x938FC7A7,False,322,2025,17499896,,,0x000007E9,0x00000000
367,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x9808D208,0x9808D208,0x9808D208,False,322,1825,17532008,,,0x00000721,0x00000000
368,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x9963C8B0,0x9963C8B0,0x9963C8B0,False,322,1695,4198400,2,.wsc/.csc script,0x80000000,0x90000002
369,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x9ADFD2EF,0x9ADFD2EF,0x9ADFD2EF,False,322,2426,17519648,,,0x0000097A,0x00000000
370,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x9B48972E,0x9B48972E,0x9B48972E,False,322,1636,17465568,,,0x00000664,0x00000000
371,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x9B60793C,0x9B60793C,0x9B60793C,False,322,2642,4122624,2,.wsc/.csc script,0x80000000,0x80000003
372,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xA2701BE7,0xA2701BE7,0xA2701BE7,False,322,1805,4214784,2,.wsc/.csc script,0x80000000,0x90000002
373,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xA42B27F8,0xA42B27F8,0xA42B27F8,False,322,1660,4210688,2,.wsc/.csc script,0x80000000,0x90000002
374,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xABD09E30,0xABD09E30,0xABD09E30,False,322,2013,17511848,,,0x000007DD,0x00000000
375,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xACDD3FA4,0xACDD3FA4,0xACDD3FA4,False,322,2119,17507280,,,0x00000847,0x00000000
376,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xAD698987,0xAD698987,0xAD698987,False,322,1741,17459024,,,0x000006CD,0x00000000
377,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xADD70BF8,0xADD70BF8,0xADD70BF8,False,322,1810,17479248,,,0x00000712,0x00000000
