offset,offset_hex,length,text,population_term
8973,0x230D,11,FM Level - ,
9039,0x234F,4,IDLE,
9066,0x236A,4,IDLE,
9099,0x238B,4,"y%(,",
9226,0x240A,22,MP_AA_already_finished,
9277,0x243D,4,/R=K,
9376,0x24A0,9,MP_Ticker,
9391,0x24AF,10,WeaponAmmo,
9407,0x24BF,10,WeaponAmmo,
9423,0x24CF,21,mp_aa_stats_vote_skip,
9447,0x24E7,11,Common_Null,
9464,0x24F8,23,mp_aa_stats_vote_replay,
9490,0x2512,11,Common_Null,
9515,0x252B,4,<a;a,
9632,0x25A0,4,R3Rc,
9639,0x25A7,4,R3'8,
9654,0x25B6,4,R3Rc,
9661,0x25BD,4,R3'8,
9706,0x25EA,14,NotorietyMeter,
9742,0x260E,14,NotorietyMeter,
9775,0x262F,21,RadialWeaponQuickPick,
9803,0x264B,4,6;]c,
9814,0x2656,4,".;Z,",
9832,0x2668,6,"R3';Y,",
9852,0x267C,4,R3'b,
9875,0x2693,4,R0ln,
9917,0x26BD,24,mp_aa_vote_replay_passed,
9947,0x26DB,14,AA vote passed,
9973,0x26F5,4,%TR+,
9996,0x270C,4,>$R+,
10001,0x2711,4,R*3c,
10024,0x2728,22,mp_aa_vote_skip_passed,
10052,0x2744,14,AA vote passed,
10198,0x27D6,5,3PqNR,
10207,0x27DF,8,'PqNOqP4,
10223,0x27EF,7,PqNOqP4,
10238,0x27FE,5,PqNR(,
10290,0x2832,4,OqP4,
10301,0x283D,4,OqP4,
10343,0x2867,4,OqP4,
10357,0x2875,4,OqP4,
10530,0x2922,4,R)Xc,
10539,0x292B,4,OqP4,
10571,0x294B,4,QqOb,
10594,0x2962,4,PqPh,
10652,0x299C,4,OqP4,
10663,0x29A7,4,OqP4,
10781,0x2A1D,4,4`?|,
11214,0x2BCE,4,R/o7,
11259,0x2BFB,4,R/bc,
11273,0x2C09,4,R/H7,
11287,0x2C17,13,Game LockStep,
11301,0x2C25,68,"oC--- LOCAL PLAYER %s, #%s, is moving on, assumably to state #%s ---",
11449,0x2CB9,13,Game LockStep,
11463,0x2CC7,87,"oV--- LOCAL PLAYER %s (#%s), the host, is sending go-ahead to state #%s with ID: %s ---",
11664,0x2D90,14,Lockstep Ditch,
11679,0x2D9F,70,oEI have the authority as lowest-numbered valid slot to order a ditch.,
11827,0x2E33,4,R.X9,
12058,0x2F1A,4,R.X9,
12191,0x2F9F,43,Zo)Next lockstep state same as last state (,
12250,0x2FDA,15,). May be fine.,
12290,0x3002,13,Game LockStep,
12304,0x3010,48,"o/LOCAL PLAYER %s, #%s, wants to go to state #%s",
12482,0x30C2,24,mp_aa_vote_total_replays,
12517,0x30E5,26,mp_aa_vote_total_continues,
12554,0x310A,25,mp_aa_vote_total_required,
12597,0x3135,21,mp_aa_plist_vote_skip,
12621,0x314D,15,mp_aa_vote_skip,
12642,0x3162,23,mp_aa_plist_vote_replay,
12668,0x317C,17,mp_aa_vote_replay,
12691,0x3193,21,mp_aa_plist_vote_skip,
12718,0x31AE,23,mp_aa_plist_vote_replay,
12756,0x31D4,21,mp_aa_stats_vote_skip,
12780,0x31EC,15,mp_aa_vote_skip,
12801,0x3201,23,mp_aa_stats_vote_replay,
12827,0x321B,17,mp_aa_vote_replay,
12850,0x3232,21,mp_aa_stats_vote_skip,
12877,0x324D,23,mp_aa_stats_vote_replay,
13102,0x332E,13,Local AA vote,
13120,0x3340,4,s%@R,
13130,0x334A,4,3:34,
13318,0x3406,12,HudGamerList,
13336,0x3418,20,AAPrompts_PlayerList,
13360,0x3430,6,R4HR4:,
13547,0x34EB,47,<o-Tried to get genint from not-yet-valid slot ,
13640,0x3548,50,Io0TRIED TO USE IS_SLOT_DATA_VALID WITH BAD INDEX ,
13809,0x35F1,7,R4HR4:o,
13817,0x35F9,12,HudGamerList,
13835,0x360B,15,AAPrompts_Stats,
13878,0x3636,11,Common_Null,
13896,0x3648,11,Common_Null,
13914,0x365A,11,Common_Null,
13932,0x366C,11,Common_Null,
13950,0x367E,11,Common_Null,
13968,0x3690,11,Common_Null,
13986,0x36A2,11,Common_Null,
14003,0x36B3,23,mp_plist_personal_stats,
14029,0x36CD,7,",i=@r@j",
14037,0x36D5,5,",i=@,",
14057,0x36E9,4,<XP>,
14068,0x36F4,18,mp_plist_score_alt,
14124,0x372C,4,<XP>,
14135,0x3737,24,mp_plist_bonus_score_alt,
14191,0x376F,4,>`y8,
14209,0x3781,28,mp_plist_target_bonus_casual,
14271,0x37BF,28,mp_plist_target_bonus_casual,
14307,0x37E3,28,mp_plist_target_bonus_normal,
14343,0x3807,28,mp_plist_target_bonus_expert,
14379,0x382B,21,mp_plist_target_bonus,
14416,0x3850,4,<XP>,
14464,0x3880,4,<XP>,
14475,0x388B,17,mp_plist_total_xp,
14522,0x38BA,14,mp_plist_kills,
14569,0x38E9,15,mp_plist_deaths,
14615,0x3917,16,mp_plist_assists,
14642,0x3932,4,%&Rl,
14664,0x3948,16,mp_plist_defends,
14713,0x3979,21,mp_plist_combo_streak,
14764,0x39AC,18,mp_plist_headshots,
14793,0x39C9,4,"%""Rl",
14815,0x39DF,13,mp_plist_time,
14891,0x3A2B,19,GENERIC_DBUFFER10_0,
14913,0x3A41,12,MP_Time_Fmt1,
14951,0x3A67,19,GENERIC_DBUFFER10_1,
14973,0x3A7D,12,MP_Time_Fmt1,
15015,0x3AA7,19,GENERIC_DBUFFER10_2,
15037,0x3ABD,11,MP_Time_Fmt,
15061,0x3AD5,19,GENERIC_DBUFFER10_1,
15086,0x3AEE,19,GENERIC_DBUFFER10_0,
15129,0x3B19,19,GENERIC_DBUFFER10_3,
15151,0x3B2F,12,MP_time_Fmt1,
15173,0x3B45,19,GENERIC_DBUFFER10_2,
15202,0x3B62,19,GENERIC_DBUFFER32_0,
15224,0x3B78,12,MP_Time_Fmt2,
15247,0x3B8F,19,GENERIC_DBUFFER10_3,
15279,0x3BAF,19,GENERIC_DBUFFER32_0,
15301,0x3BC5,12,MP_Time_Fmt2,
15324,0x3BDC,19,GENERIC_DBUFFER10_2,
15355,0x3BFB,19,GENERIC_DBUFFER32_0,
15389,0x3C1D,19,GENERIC_DBUFFER10_2,
15720,0x3D68,28,MEX_MISSION_COMPLETE_SONG_01,
15755,0x3D8B,28,FTR_MISSION_COMPLETE_SONG_01,
16334,0x3FCE,4,/Rj ,
16344,0x3FD8,4,Ril%,
16351,0x3FDF,5,>\RiR,
16359,0x3FE7,6,>\RiR8,
16386,0x4002,4,Ri)b,
16393,0x4009,6,%dRi)8,
16409,0x4019,4,?\R2,
16418,0x4022,5,>\RiR,
16426,0x402A,5,>\RiR,
16440,0x4038,5,R@<~-,
16451,0x4043,5,XpHud,
16524,0x408C,5,RQ2RQ,
16548,0x40A4,7,*%C1++j,
16681,0x4129,4,9K8K,
16722,0x4152,4,RAX.,
16736,0x4160,8,SaveLoad,
16745,0x4169,88,"oWMultiplayer Save Triggered, will be picked up by Multiplayer_update_thread soon enough",
16873,0x41E9,7,RMO++RL,
16881,0x41F1,7,++RL/++,
16907,0x420B,7,RClRC9%,
16943,0x422F,5,RB3z-,
17257,0x4369,4,Ggz-,
17324,0x43AC,227,"For whatever reason, the system thinks we have more than 50 completed quests. This is bad, since the array we save them in only has 20 elements. Capping it and saving. Your save may not include all of the things you like in it.",
17722,0x453A,224,"For whatever reason, the system thinks we have more than 20 active quests. This is bad, since the array we save them in only has 20 elements. Capping it and saving. Your save may not include all of the things you like in it.",
18612,0x48B4,7,fav_non,
18744,0x4938,5,RIS+o,
18750,0x493E,5,fwep_,
18787,0x4963,69,JoCSTAT_SET_VALUE_AS_INT_NOW: Attempting to use a Stat out of bounds.,
18875,0x49BB,87,oVSTAT_SET_VALUE_AS_INT_NOW: You cannot set value of this STAT_TYPE_LIFETIME directly: ,
18978,0x4A22,120,"$ovSTAT_SET_VALUE_AS_INT_NOW: You cannot set value of a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",
19117,0x4AAD,90,oYSTAT_SET_VALUE_AS_INT_NOW: You cannot set value of this STAT_TYPE_COLLECTIBLE directly: ,
19226,0x4B1A,134,"STAT_SET_VALUE_AS_INT_NOW: You cannot set value of a STAT_TYPE_COLLECTIBLE directly, only increase and decrease operations are allowed",
19448,0x4BF8,38,+o$STAT_GET_VALUE_AS_INT: STAT_INVALID,
19510,0x4C36,7,fav_non,
19533,0x4C4D,4,:%28,
19610,0x4C9A,5,RIS+o,
19616,0x4CA0,5,fwep_,
19647,0x4CBF,7,fav_non,
19684,0x4CE4,4,1%28,
19761,0x4D31,5,RIS+o,
19767,0x4D37,5,fwep_,
19798,0x4D56,7,fav_non,
19822,0x4D6E,4,4%28,
19891,0x4DB3,5,RIS+o,
19897,0x4DB9,5,fwep_,
19970,0x4E02,6,RIS+z-,
19991,0x4E17,61,Bo;STAT_INCREASE_NOW: Attempting to use a Stat out of bounds.,
20071,0x4E67,75,oJSTAT_INCREASE_NOW: You cannot increase this STAT_TYPE_LIFETIME directly: ,
20162,0x4EC2,108,"$ojSTAT_INCREASE_NOW: You cannot increase a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",
20282,0x4F3A,94,ho\STAT_INCREASE_NOW: fIncreaseValue < 0.0 - I am turning this into a positive number for you!,
20513,0x5021,15,*%C1++7G*%C1++%,
20942,0x51CE,5,_info,
20970,0x51EA,4,_num,
21003,0x520B,8,PVP_num2,
21034,0x522A,8,PVP_num3,
21085,0x525D,4,RRc.,
21332,0x5354,4,%dRh,
21609,0x5469,4,%2Rg,
21648,0x5490,4,Rek%,
21690,0x54BA,16,challenge_01_128,
21779,0x5513,5,RAXz-,
21824,0x5540,18,CanSaveNowAutoSave,
21887,0x557F,4,"u? ,",
21895,0x5587,5,u?4RA,
21989,0x55E5,5,2RVec,
22100,0x5654,4,"u? ,",
22157,0x568D,4,RWmc,
22169,0x5699,5,+PqMO,
22280,0x5708,7,"P)E""W;.",
22352,0x5750,5,{)BIS,
22366,0x575E,4,RWd.,
22411,0x578B,6,)Nnk(9,
22469,0x57C5,5,>4PqL,
22506,0x57EA,5,2RXJ9,
22552,0x5818,5,{)BIS,
22563,0x5823,4,RXJ9,
22687,0x589F,4,")E""_",
22833,0x5931,5,)E*R\,
22901,0x5975,4,)B+A,
22972,0x59BC,4,1()A,
22979,0x59C3,5,)EIJD,
23009,0x59E1,4,)CNB,
23120,0x5A50,5,)EZ:_,
23259,0x5ADB,4,M|)B,
23264,0x5AE0,4,y3)E,
23296,0x5B00,6,)C%aH8,
23402,0x5B6A,4,)B%+,
23552,0x5C00,4, )Ex,
23766,0x5CD6,4,w)A4,
23843,0x5D23,5,[J)Ew,
23912,0x5D68,4,()AQ,
24126,0x5E3E,5,<)D=N,
24240,0x5EB0,6,)Bm338,
24281,0x5ED9,4,cE)D,
24427,0x5F6B,5,OH)EV,
24501,0x5FB5,4,f)EM,
24625,0x6031,5,2RVec,
24650,0x604A,47,3o-Here's what we're returning as a save spot: ,
24723,0x6093,4,OqP5,
24949,0x6175,15,bPlayerSleeping,
24984,0x6198,4,Rb}9,
24994,0x61A2,4,Rbh7,
25081,0x61F9,4,Rbh8,
25100,0x620C,8,CQueue_X,
25133,0x622D,8,CQueue_T,
25166,0x624E,8,CQueue_H,
25199,0x626F,12,CQueue_Count,
25231,0x628F,16,gMPScratchLayout,
25516,0x63AC,4,_des,
25555,0x63D3,14,_DYNAMIC_TITLE,
26002,0x6592,8,_INTSLOT,
26072,0x65D8,10,_FLOATSLOT,
26158,0x662E,10,_TIMERSLOT,
26227,0x6673,11,_OBJECTSLOT,
26302,0x66BE,22,AmbientMissions_Layout,
26341,0x66E5,22,AmbientMissions_Layout,
26412,0x672C,16,challenge_01_128,
26717,0x685D,4,Rhc.,
26766,0x688E,11,_DYNAMIC_XP,
26812,0x68BC,13,_DYNAMIC_GOAL,
26844,0x68DC,23,MP_Unstoppable_Icon_128,
26995,0x6973,4,/Rj ,
27041,0x69A1,4,"%""Rl",
27116,0x69EC,4,?XRl,
27128,0x69F8,4,?\~-,
27949,0x6D2D,62,o=ERROR: Trying to PAUSE a NETTIMER that has not been started!,
28014,0x6D6E,83,"""oRWARNING: Trying to PAUSE a NETTIMER that has not been started! IGNORING COMMAND.",
28118,0x6DD6,12,XP_TUM_Bonus,
28174,0x6E0E,4,RnJ8,
28208,0x6E30,11,Common_Null,
28289,0x6E81,14,SpawnVol_0_set,
28316,0x6E9C,16,spawnvol_0_sub_0,
28402,0x6EF2,16,spawnvol_0_sub_1,
28488,0x6F48,16,spawnvol_0_sub_2,
28510,0x6F5E,5,6)B![,
28516,0x6F64,4,)E>],
28612,0x6FC4,10,tumbleweed,
28625,0x6FD1,7,mansion,
28646,0x6FE6,10,tumbleweed,
28659,0x6FF3,7,mansion,
28680,0x7008,10,tumbleweed,
28693,0x7015,7,mansion,
28714,0x702A,10,tumbleweed,
28727,0x7037,7,mansion,
28748,0x704C,10,tumbleweed,
28761,0x7059,7,mansion,
28782,0x706E,10,tumbleweed,
28795,0x707B,7,mansion,
28816,0x7090,10,tumbleweed,
28829,0x709D,7,mansion,
28851,0x70B3,10,tumbleweed,
28864,0x70C0,7,mansion,
28886,0x70D6,10,tumbleweed,
28899,0x70E3,7,mansion,
28921,0x70F9,10,tumbleweed,
28934,0x7106,7,mansion,
28971,0x712B,8,unlockMe,
28990,0x713E,6,lockMe,
29007,0x714F,6,lockMe,
29079,0x7197,4,door,
29314,0x7282,11,TUM_MP_obj3,
29448,0x7308,4,RsI8,
29652,0x73D4,18,";hRuo;gRuo;jRuo;h,",
29682,0x73F2,5,;g:kC,
29688,0x73F8,4,T)A ,
29700,0x7404,5,;g:kC,
29706,0x740A,4,\)A ,
29718,0x7416,5,;g:kC,
29724,0x741C,4,`)A ,
29735,0x7427,5,;g:kC,
29741,0x742D,4,X)A ,
29752,0x7438,5,;h:kC,
29758,0x743E,4,T)A ,
29770,0x744A,5,;h:kC,
29776,0x7450,4,\)A ,
29788,0x745C,5,;h:kC,
29794,0x7462,4,`)A ,
29805,0x746D,5,;h:kC,
29811,0x7473,4,X)A ,
29822,0x747E,5,;j:kC,
29828,0x7484,4,`)A ,
29947,0x74FB,4,Ru%8,
30307,0x7663,4,]:k=,
30334,0x767E,4,Y:k=,
30361,0x7699,4,a:kB,
30388,0x76B4,6,Rw`:kB,
30437,0x76E5,4,RwT%,
30495,0x771F,5,Rw#~-,
30556,0x775C,5,Rw#~-,
30577,0x7771,9,TUM_Boss1,
30602,0x778A,11,tum_boss_01,
30622,0x779E,4,")B""Z",
30627,0x77A3,4,)E7d,
30853,0x7885,4,R|;b,
31384,0x7A98,4,% )A,
31404,0x7AAC,4,"%"")A",
31416,0x7AB8,5,%#)A@,
31428,0x7AC4,5,%$)?@,
31440,0x7AD0,5,%%)A@,
31484,0x7AFC,4,%*)=,
31512,0x7B18,5,%0)Ap,
31540,0x7B34,4,%/)A,
31552,0x7B40,4,%-)A,
31564,0x7B4C,4,%5)>,
31588,0x7B64,4,%7)=,
31636,0x7B94,5,%;)>L,
31656,0x7BA8,4,%=)=,
31688,0x7BC8,4,%3)?,
31700,0x7BD4,4,%4)>,
31821,0x7C4D,4,%0)A,
31859,0x7C73,5,%5)?Y,
31871,0x7C7F,4,%7)>,
32237,0x7DED,5,Guard,
32285,0x7E1D,4,%0)A,
32327,0x7E47,8,"%5)?&ff,",
32339,0x7E53,4,%7)>,
32710,0x7FC6,4,%0)A,
32752,0x7FF0,4,%5)?,
33131,0x816B,4,%7)>,
33179,0x819B,4,%5)?,
33191,0x81A7,4,%;)=,
33441,0x82A1,4,%5)>,
33453,0x82AD,4,%7)>,
33489,0x82D1,4,%;)=,
33833,0x8429,4,%5)>,
33845,0x8435,4,%7)>,
33881,0x8459,5,%;)>L,
34179,0x8583,4,%5)>,
34191,0x858F,5,%7)>L,
34227,0x85B3,4,%;)>,
34532,0x86E4,4,%5)>,
34544,0x86F0,5,%7)>L,
34580,0x8714,5,%;)>L,
34880,0x8840,4,%;)>,
34930,0x8872,27,TUM_Mansion_Basement_Guards,
34973,0x889D,14,tum_guard_bg01,
34999,0x88B7,5,",7)E7",
35064,0x88F8,14,tum_guard_bg03,
35092,0x8914,8,)E7?<)C0,
35178,0x896A,18,TUM_Mansion_Inside,
35211,0x898B,14,tum_guard_mi01,
35237,0x89A5,7,eC)E7NF,
35301,0x89E5,14,tum_guard_mi03,
35329,0x8A01,4,)E7`,
35392,0x8A40,14,tum_guard_mi04,
35413,0x8A55,6,"0B)B""Y",
35483,0x8A9B,14,tum_guard_mi06,
35506,0x8AB2,4,")B""Z",
35511,0x8AB7,4,)E8F,
35560,0x8AE8,14,tum_guard_mi07,
35583,0x8AFF,4,")B""Z",
35594,0x8B0A,5,)Bg>),
35846,0x8C06,82,UoPERROR:  SETUP_SQUAD_AI_COMBAT_SET_NEW_STATE_MACHINE was passed an invalid squad,
35950,0x8C6E,19,TUM_Mansion_Guards1,
35984,0x8C90,14,tum_guard_me01,
36011,0x8CAB,5,0)E7{,
36075,0x8CEB,14,tum_guard_me03,
36102,0x8D06,6,f)E8bR,
36166,0x8D46,14,tum_guard_me05,
36192,0x8D60,5,iv)E7,
36257,0x8DA1,14,tum_guard_me07,
36285,0x8DBD,4,)E8k,
36347,0x8DFB,14,tum_guard_me08,
36374,0x8E16,5,j)E7s,
36470,0x8E76,4,^4(=,
36581,0x8EE5,4,miss,
36595,0x8EF3,4,ziss,
36612,0x8F04,6,_short,
36727,0x8F77,11,TUM_MP_obj2,
36752,0x8F90,4,R:kB,
36853,0x8FF5,4,;:kC,
36882,0x9012,14,TUM_MP_subObj3,
36923,0x903B,4,;:kC,
36936,0x9048,4,4:kB,
36963,0x9063,11,TUM_MP_obj2,
37294,0x91AE,4,RwT%,
37352,0x91E8,17,TUM_Side_Building,
37385,0x9209,14,tum_guard_sg01,
37412,0x9224,5,r)E9R,
37456,0x9250,14,tum_guard_sg02,
37483,0x926B,5,r)E9E,
37527,0x9297,14,tum_guard_sg03,
37554,0x92B2,4,r)E9,
37598,0x92DE,14,tum_guard_sg04,
37626,0x92FA,4,)E95,
37682,0x9332,14,tum_guard_sg05,
37710,0x934E,5,)E9R%,
37766,0x9386,14,tum_guard_sg06,
37794,0x93A2,4,)E9m,
37837,0x93CD,14,tum_guard_sg07,
37864,0x93E8,4,h)E9,
37922,0x9422,18,TUM_Hostage_Guards,
37956,0x9444,13,tum_guard_s01,
37983,0x945F,5,)E6F(,
38039,0x9497,13,tum_guard_s02,
38066,0x94B2,4,)E67,
38072,0x94B8,4,)C1A,
38136,0x94F8,17,TUM_Saloon_Guards,
38169,0x9519,13,tum_guard_s03,
38195,0x9533,4,()E5,
38252,0x956C,13,tum_guard_s04,
38278,0x9586,4,9)E5,
38322,0x95B2,13,tum_guard_s05,
38444,0x962C,11,TUM_MP_obj1,
38469,0x9645,4,R:kB,
38486,0x9656,4,?:kB,
38716,0x973C,14,TUM_MP_subObj1,
38751,0x975F,4,-;cR,
38829,0x97AD,14,TUM_MP_subObj2,
39027,0x9873,11,TUM_MP_obj1,
39052,0x988C,4,R;eR,
39132,0x98DC,16,TUM_MP_BarnClear,
39258,0x995A,4,w;eR,
39299,0x9983,18,TUM_MP_ChurchClear,
39464,0x9A28,10,;cRuo;dRuo,
39558,0x9A86,5,;c:kC,
39571,0x9A93,5,;d:kC,
39653,0x9AE5,15,;cRuo;dRuo;eRuo,
39782,0x9B66,5,;c:kC,
39794,0x9B72,6,+;d:kC,
39807,0x9B7F,6,+;e:kC,
39820,0x9B8C,6,+;e:kC,
39833,0x9B99,6,+;e:kC,
40120,0x9CB8,4,u:k=,
40147,0x9CD3,4,e:kB,
40176,0x9CF0,4,G:kB,
40222,0x9D1E,4,RwT%,
40280,0x9D58,15,TUM_Barn_Guards,
40311,0x9D77,13,tum_guard_b01,
40337,0x9D91,5,8)E>W,
40418,0x9DE2,13,tum_guard_b02,
40511,0x9E3F,13,tum_guard_b03,
40530,0x9E52,5,z s)A,
40538,0x9E5A,4,)E>/,
40617,0x9EA9,13,tum_guard_b04,
40644,0x9EC4,4,)E>E,
40724,0x9F14,13,tum_guard_b05,
40751,0x9F2F,4,)E>T,
40838,0x9F86,13,tum_guard_b06,
40864,0x9FA0,4,m)E>,
40880,0x9FB0,4,)C3E,
41185,0xA0E1,4,",A 9",
41215,0xA0FF,4,",C!8",
41221,0xA105,4,",D""8",
41228,0xA10C,6,",C!,D#",
41389,0xA1AD,4,",C$9",
41398,0xA1B6,5,_easy,
41404,0xA1BC,4,",E%c",
41417,0xA1C9,4,",D""b",
41427,0xA1D3,7,_medium,
41435,0xA1DB,4,",E%c",
41448,0xA1E8,4,",D""b",
41458,0xA1F2,5,_hard,
41464,0xA1F8,4,",E%c",
41477,0xA205,4,",D""b",
41482,0xA20A,76,"YoJBOURASSA : we could not find the enum, something is wrong with this actor",
41569,0xA261,5,",D""~-",
41590,0xA276,18,TUM_Outside_Church,
41624,0xA298,13,tum_guard_o01,
41700,0xA2E4,4,",B&8",
41756,0xA31C,13,tum_guard_o02,
41832,0xA368,4,",B&8",
41888,0xA3A0,13,tum_guard_o03,
41915,0xA3BB,4,)E6>,
41950,0xA3DE,4,",B&8",
42006,0xA416,13,tum_guard_o04,
42068,0xA454,4,",B&8",
42124,0xA48C,13,tum_guard_o05,
42150,0xA4A6,4,/)E5,
42157,0xA4AD,4,)B-s,
42186,0xA4CA,4,",B&8",
42242,0xA502,13,tum_guard_o06,
42268,0xA51C,4,_)E6,
42275,0xA523,4,)B-s,
42304,0xA540,4,",B&8",
42374,0xA586,10,TUM_Church,
42399,0xA59F,13,tum_guard_c01,
42425,0xA5B9,4,u)E6,
42432,0xA5C0,4,)C~;,
42460,0xA5DC,4,",B&8",
42516,0xA614,13,tum_guard_c02,
42541,0xA62D,5,>i)E6,
42591,0xA65F,4,",B&8",
42647,0xA697,13,tum_guard_c03,
42666,0xA6AA,5,slr)A,
42708,0xA6D4,4,",B&8",
42764,0xA70C,13,tum_guard_c04,
42790,0xA726,4,u)E6,
42838,0xA756,4,",B&8",
42894,0xA78E,13,tum_guard_c05,
42920,0xA7A8,5,u)E6:,
42955,0xA7CB,4,",B&8",
43055,0xA82F,11,FTR_SONG_09,
43164,0xA89C,10,tumbleweed,
43177,0xA8A9,6,church,
43197,0xA8BD,10,tumbleweed,
43210,0xA8CA,6,church,
43237,0xA8E5,11,FTR_SONG_09,
43251,0xA8F3,8,SUSPENSE,
43271,0xA907,6,c;k:kC,
43283,0xA913,4,",I'9",
43295,0xA91F,4,",D(o",
43300,0xA924,19,ChurchexplosionTrap,
43322,0xA93A,6,";k,G)N",
43335,0xA947,4,",D*o",
43340,0xA94C,20,MansionexplosionTrap,
43363,0xA963,6,";k,G)N",
43378,0xA972,5,"P,D*o",
43384,0xA978,10,InjuryTrap,
43396,0xA984,6,";k,G)N",
43624,0xAA68,44,2o*Trying to sync to an invalid host stage??,
43682,0xAAA2,4,<\z-,
43855,0xAB4F,4,p4L4,
43868,0xAB5C,4,p4L4,
43881,0xAB69,4,p4L4,
43895,0xAB77,4,p4L4,
43909,0xAB85,4,p4L4,
43923,0xAB93,4,p4L4,
43937,0xABA1,4,p4L4,
43951,0xABAF,4,p4L4,
43965,0xABBD,4,p4L4,
44022,0xABF6,10,Tumbleweed,
44033,0xAC01,4,",E+N",
44053,0xAC15,7,potclay,
44074,0xAC2A,6,bottle,
44094,0xAC3E,5,chair,
44113,0xAC51,12,wagonwheel01,
44139,0xAC6B,4,tarp,
44157,0xAC7D,7,curtain,
44178,0xAC92,7,blanket,
44199,0xACA7,6,debris,
44219,0xACBB,4,can0,
44237,0xACCD,7,crate04,
44258,0xACE2,7,crate13,
44279,0xACF7,7,crate14,
44300,0xAD0C,7,crate16,
44321,0xAD21,4,jug0,
44339,0xAD33,7,bucket0,
44360,0xAD48,6,boiler,
44397,0xAD6D,4,",I-9",
44409,0xAD79,5,",I.+8",
44424,0xAD88,4,",D/8",
44444,0xAD9C,4,",B08",
44465,0xADB1,4,",B18",
44493,0xADCD,12,XP_TUM_Bonus,
44525,0xADED,4,<XP>,
44560,0xAE10,4,",B28",
44565,0xAE15,4,",B38",
44572,0xAE1C,17,currentPopulation,
44591,0xAE2F,4,",G4<",
44600,0xAE38,6,F<*;*%,
44609,0xAE41,4,I;*8,
44616,0xAE48,4,"H;*,",
44649,0xAE69,5,P%@R+,
44684,0xAE8C,7,",E5,C69",
44710,0xAEA6,7,",E5,C69",
44735,0xAEBF,4,",I-9",
44756,0xAED4,4,",C8R",
44778,0xAEEA,4,",E99",
44820,0xAF14,4,2)@ ,
44826,0xAF1A,4,",I:9",
44834,0xAF22,4,2)@ ,
44843,0xAF2B,4,",K;9",
44900,0xAF64,4,",E<9",
44980,0xAFB4,4,",C=8",
44991,0xAFBF,7,",C>,D?b",
45007,0xAFCF,38,"7'3o"" is using undefined pickup slot #",
45046,0xAFF6,5,7't@8,
45054,0xAFFE,5,(7't@,
45119,0xB03F,5,",G@+b",
45174,0xB076,5,",EA+b",
45183,0xB07F,4,",B08",
45197,0xB08D,4,",BB8",
45211,0xB09B,4,",B1,",
45245,0xB0BD,7,XPBonus,
45299,0xB0F3,12,PackedWeapon,
