offset,offset_hex,length,text,population_term,string_class
35916,0x8C4C,54,<o4Found a ProcTheme that is not enabled for unlocking,,likely logic anchor
36265,0x8DA9,57,?o7Found a MinigameType that is not enabled for unlocking,,likely logic anchor
36431,0x8E4F,52,:o2Found a JobType that is not enabled for unlocking,,likely logic anchor
36715,0x8F6B,16,ramitaBayaBefore,,unknown
36737,0x8F81,15,ramitaBayaAfter,,unknown
36758,0x8F96,16,rsdROAD_frb_road,,unknown
36782,0x8FAE,20,rsdROAD_fom_frb_road,,unknown
36810,0x8FCA,20,rsdGPSTRAIL_curve221,,unknown
36866,0x9002,13,butterBridgeA,,unknown
36885,0x9015,13,butterBridgeC,,unknown
36904,0x9028,13,butterBridgeD,,unknown
36923,0x903B,13,butterBridgeB,,unknown
36942,0x904E,29,rsdGPSTRAIL_butterBridge_path,,unknown
37014,0x9096,13,butterBridgeB,,unknown
37033,0x90A9,13,butterBridgeA,,unknown
37052,0x90BC,13,butterBridgeC,,unknown
37071,0x90CF,13,butterBridgeD,,unknown
37090,0x90E2,29,rsdGPSTRAIL_butterBridge_path,,unknown
37161,0x9129,13,butterBridgeA,,unknown
37180,0x913C,13,butterBridgeD,,unknown
37199,0x914F,13,butterBridgeC,,unknown
37218,0x9162,13,butterBridgeB,,unknown
37237,0x9175,29,rsdGPSTRAIL_butterBridge_path,,unknown
37294,0x91AE,17,tannersSpanBefore,,unknown
37317,0x91C5,16,tannersSpanAfter,,unknown
37359,0x91EF,19,dixonCrossingBefore,,unknown
37384,0x9208,18,dixonCrossingAfter,,unknown
37408,0x9220,20,rsdROAD_thi_blk_road,,unknown
37433,0x9239,37,+o#rsdROAD_thi_blk_roaddetachedCurve2,,unknown
37478,0x9266,20,rsdGPSTRAIL_curve124,,unknown
37506,0x9282,20,rsdGPSTRAIL_curve132,,unknown
37562,0x92BA,11,hen_barn01x,,unknown
37579,0x92CB,18,hen_barn01props01x,,unknown
37603,0x92E3,18,hen_barn01props02x,,unknown
37627,0x92FB,11,hen_barn02x,,unknown
37644,0x930C,18,hen_barn02props01x,,unknown
37695,0x933F,11,hen_barn01x,,unknown
37712,0x9350,18,hen_barn01props01x,,unknown
37736,0x9368,18,hen_barn01props02x,,unknown
37760,0x9380,11,hen_barn02x,,unknown
37777,0x9391,18,hen_barn02props01x,,unknown
37821,0x93BD,17,campoMiradaBefore,,unknown
37844,0x93D4,16,campoMiradaAfter,,unknown
37893,0x9405,20,fronteraBridgeBefore,,unknown
37919,0x941F,19,fronteraBridgeAfter,,unknown
37964,0x944C,12,fod_gates01x,,unknown
37982,0x945E,12,fod_gates02x,,unknown
38000,0x9470,19,fod_gates02Doors01x,,unknown
38045,0x949D,12,coc_fence01x,,unknown
38063,0x94AF,13,coc_fence01bx,,unknown
38082,0x94C2,12,coc_gates02x,,unknown
38100,0x94D4,12,coc_gates01x,,unknown
38138,0x94FA,17,masonBridgeBefore,,unknown
38161,0x9511,16,masonBridgeAfter,,unknown
38203,0x953B,19,lmf_troughBefore01x,,unknown
38228,0x9554,18,lmf_troughAfter01x,,unknown
38275,0x9583,19,rwf_barn01xprops02x,,unknown
38300,0x959C,19,rwf_barn01xprops01x,,unknown
38351,0x95CF,11,beh_silo02x,,unknown
38368,0x95E0,11,beh_silo01x,,unknown
38405,0x9605,12,beh_house02x,,unknown
38423,0x9617,19,beh_house02props01x,,unknown
38448,0x9630,12,beh_house01x,,unknown
38466,0x9642,19,beh_house01props01x,,unknown
38511,0x966F,19,tor_militaryCamp01x,,unknown
38536,0x9688,19,tor_militaryCamp02x,,unknown
38581,0x96B5,16,esc_villaWall04x,,likely logic anchor
38603,0x96CB,16,esc_villaWall05x,,likely logic anchor
38625,0x96E1,5,}%%R.,,debug/display text
38644,0x96F4,6,icarus,,unknown
38682,0x971A,12,beh_grave02x,,unknown
38700,0x972C,12,beh_grave03x,,unknown
38718,0x973E,12,beh_grave01x,,unknown
38756,0x9764,24,rsdGPSTRAIL_elm_cas_path,,unknown
38788,0x9784,20,rsdGPSTRAIL_curve495,,unknown
38813,0x979D,42,+o(rsdGPSTRAIL_elm_cas_pathdetachedCurve12,,unknown
38860,0x97CC,42,+o(rsdGPSTRAIL_elm_cas_pathdetachedCurve13,,unknown
38910,0x97FE,25,rsdGPSTRAIL_elm_cas_loop1,,unknown
38940,0x981C,39,+o%rsdTRAIL_cas_ram_pathdetachedCurve10,,debug/display text
38984,0x9848,38,+o$rsdTRAIL_cas_ram_pathdetachedCurve8,,unknown
39027,0x9873,38,+o$rsdTRAIL_cas_ram_pathdetachedCurve6,,unknown
39070,0x989E,38,+o$rsdTRAIL_las_nos_pathdetachedCurve2,,unknown
39113,0x98C9,52,+o2rsdROAD_las_esc_roaddetachedCurve10detachedCurve1,,unknown
39173,0x9905,16,rsdTRAIL_curve44,,unknown
39194,0x991A,38,+o$rsdROAD_las_esc_roaddetachedCurve18,,unknown
39237,0x9945,38,+o$rsdTRAIL_cas_ram_pathdetachedCurve2,,unknown
39280,0x9970,52,+o2rsdTRAIL_cas_ram_pathdetachedCurve4detachedCurve2,,unknown
39340,0x99AC,30,rsdROAD_las_roaddetachedCurve4,,unknown
39378,0x99D2,30,rsdROAD_las_roaddetachedCurve2,,unknown
39416,0x99F8,15,rsdROAD_curve69,,unknown
39439,0x9A0F,16,rsdROAD_las_road,,unknown
39463,0x9A27,16,rsdROAD_frb_road,,unknown
39487,0x9A3F,19,rsdGPSTRAIL_curve98,,unknown
39511,0x9A57,54,+o4rsdGPSROAD_elm_cas_roaddetachedCurve4detachedCurve2,,unknown
39570,0x9A92,40,+o&rsdGPSROAD_elm_cas_roaddetachedCurve4,,unknown
39615,0x9ABF,58,+o8rsdGPSTRAIL_elm_loop01_pathdetachedCurve2detachedCurve2,,unknown
39681,0x9B01,20,rsdGPSTRAIL_curve634,,unknown
39709,0x9B1D,20,rsdGPSTRAIL_curve635,,unknown
39737,0x9B39,20,rsdGPSTRAIL_curve636,,unknown
39765,0x9B55,17,rsdTRAIL_curve637,,unknown
39790,0x9B6E,17,rsdTRAIL_curve638,,unknown
39812,0x9B84,41,+o'rsdTRAIL_cas_loop04_pathdetachedCurve2,,unknown
39861,0x9BB5,16,rsdTRAIL_curve70,,unknown
39885,0x9BCD,24,rsdTRAIL_cas_loop04_path,,unknown
39914,0x9BEA,41,+o'rsdTRAIL_cas_loop05_pathdetachedCurve4,,unknown
39960,0x9C18,41,+o'rsdTRAIL_cas_loop05_pathdetachedCurve2,,unknown
40006,0x9C46,55,+o5rsdTRAIL_cas_loop01_pathdetachedCurve2detachedCurve2,,unknown
40066,0x9C82,83,+oQrsdTRAIL_chu_loop01_pathdetachedCurve2detachedCurve2detachedCurve2detachedCurve2,,unknown
40154,0x9CDA,69,+oCrsdTRAIL_chu_loop01_pathdetachedCurve2detachedCurve2detachedCurve2,,unknown
40228,0x9D24,55,+o5rsdTRAIL_chu_loop01_pathdetachedCurve2detachedCurve2,,unknown
40288,0x9D60,41,+o'rsdTRAIL_chu_loop01_pathdetachedCurve2,,unknown
40334,0x9D8E,41,+o'rsdTRAIL_chu_loop01_pathdetachedCurve4,,unknown
40380,0x9DBC,39,+o%rsdTRAIL_elm_cas_pathdetachedCurve10,,debug/display text
40424,0x9DE8,38,+o$rsdTRAIL_elm_cas_pathdetachedCurve8,,unknown
40470,0x9E16,25,rsdTRAIL_cas_loop03_path1,,unknown
40503,0x9E37,24,rsdTRAIL_cas_loop03_path,,unknown
40532,0x9E54,38,+o$rsdTRAIL_elm_cas_pathdetachedCurve6,,unknown
40575,0x9E7F,38,+o$rsdTRAIL_elm_cas_pathdetachedCurve4,,unknown
40618,0x9EAA,38,+o$rsdTRAIL_elm_cas_pathdetachedCurve2,,unknown
40664,0x9ED8,24,rsdTRAIL_cas_loop02_path,,unknown
40696,0x9EF8,25,rsdTRAIL_cas_loop01_path1,,unknown
40729,0x9F19,24,rsdTRAIL_cas_loop01_path,,unknown
40758,0x9F36,42,+o(rsdTRAIL_cas_loop03_path1detachedCurve4,,unknown
40805,0x9F65,41,+o'rsdTRAIL_cas_loop03_pathdetachedCurve4,,unknown
40851,0x9F93,41,+o'rsdTRAIL_cas_loop03_pathdetachedCurve2,,unknown
40897,0x9FC1,42,+o(rsdTRAIL_cas_loop03_path1detachedCurve2,,unknown
40944,0x9FF0,42,+o(rsdTRAIL_chu_loop01_path3detachedCurve2,,unknown
40994,0xA022,25,rsdTRAIL_chu_loop01_path3,,unknown
41027,0xA043,24,rsdTRAIL_cas_loop09_path,,unknown
41059,0xA063,25,rsdTRAIL_cas_loop06__path,,unknown
41089,0xA081,42,+o(rsdTRAIL_cas_loop01_path1detachedCurve4,,unknown
41136,0xA0B0,41,+o'rsdTRAIL_cas_loop01_pathdetachedCurve4,,unknown
41182,0xA0DE,42,+o(rsdTRAIL_cas_loop01_path1detachedCurve2,,unknown
41229,0xA10D,42,+o(rsdTRAIL_cas_loop01_path1detachedCurve6,,unknown
41276,0xA13C,55,+o5rsdTRAIL_cas_loop07_pathdetachedCurve2detachedCurve2,,unknown
41336,0xA178,41,+o'rsdTRAIL_cas_loop07_pathdetachedCurve2,,unknown
41385,0xA1A9,24,rsdTRAIL_cas_loop07_path,,unknown
41417,0xA1C9,25,rsdTRAIL_cas_loop02_path1,,unknown
41447,0xA1E7,38,+o$rsdTRAIL_cas_ram_pathdetachedCurve4,,unknown
41490,0xA212,42,+o(rsdTRAIL_cas_loop02_path1detachedCurve4,,unknown
41537,0xA241,42,+o(rsdTRAIL_cas_loop02_path1detachedCurve2,,unknown
41584,0xA270,52,+o2rsdROAD_las_esc_roaddetachedCurve20detachedCurve2,,unknown
41641,0xA2A9,38,+o$rsdROAD_las_esc_roaddetachedCurve16,,unknown
41684,0xA2D4,38,+o$rsdROAD_las_esc_roaddetachedCurve12,,unknown
41727,0xA2FF,38,+o$rsdROAD_las_esc_roaddetachedCurve14,,unknown
41773,0xA32D,20,rsdGPSTRAIL_curve163,,unknown
41801,0xA349,17,rsdTRAIL_curve297,,unknown
41826,0xA362,16,rsdTRAIL_curve71,,unknown
41850,0xA37A,16,rsdTRAIL_curve72,,unknown
41874,0xA392,21,rsdTRAIL_cas_ram_path,,unknown
41900,0xA3AC,55,+o5rsdTRAIL_cas_loop04_pathdetachedCurve2detachedCurve2,,unknown
41963,0xA3EB,24,rsdTRAIL_cas_loop05_path,,unknown
41995,0xA40B,24,rsdTRAIL_cas_loop08_path,,unknown
42027,0xA42B,19,rsdGPSTRAIL_curve77,,unknown
42054,0xA446,19,rsdGPSTRAIL_curve78,,unknown
42081,0xA461,19,rsdGPSTRAIL_curve78,,unknown
42108,0xA47C,19,rsdGPSTRAIL_curve79,,unknown
42132,0xA494,58,+o8rsdGPSTRAIL_elm_loop01_pathdetachedCurve2detachedCurve4,,unknown
42195,0xA4D3,44,+o*rsdGPSTRAIL_elm_loop01_pathdetachedCurve2,,unknown
42247,0xA507,27,rsdGPSTRAIL_elm_loop01_path,,unknown
42282,0xA52A,27,rsdGPSTRAIL_elm_loop02_path,,unknown
42314,0xA54A,37,+o#rsdROAD_elm_cas_roaddetachedCurve8,,unknown
42356,0xA574,37,+o#rsdROAD_elm_cas_roaddetachedCurve6,,unknown
42398,0xA59E,38,+o$rsdROAD_las_esc_roaddetachedCurve20,,unknown
42464,0xA5E0,15,emt_caveDoor02x,,unknown
42485,0xA5F5,15,emt_caveDoor01x,,unknown
42526,0xA61E,13,thi_window02x,,unknown
42545,0xA631,13,thi_window01x,,unknown
42567,0xA647,17,world state error,,debug/display text
43001,0xA7F9,10,taxi_coach,,unknown
43054,0xA82E,14,shop_feature_1,,unknown
43075,0xA843,14,shop_feature_2,,unknown
43168,0xA8A0,9,pressDemo,,unknown
43224,0xA8D8,15,house_feature_1,,unknown
43246,0xA8EE,15,house_feature_2,,unknown
43308,0xA92C,4,RcU%,,debug/display text
43329,0xA941,9,AM_SS_RW2,,unknown
43372,0xA96C,9,AM_MH_RW1,,unknown
43403,0xA98B,4,RcU%,,debug/display text
43410,0xA992,4,RcU%,,debug/display text
43418,0xA99A,4,RcU%,,debug/display text
43426,0xA9A2,4,RcU%,,debug/display text
43449,0xA9B9,11,AM_LOTW_RW1,,unknown
43483,0xA9DB,56,>o6Found a FeatureType that is not enabled for unlocking,,likely logic anchor
43579,0xAA3B,5,_help,,unknown
43611,0xAA5B,5,_help,,unknown
43647,0xAA7F,69,JoCSK_SHOP_SET_WEAPON_AVAILABLE_FOR_SALE: theWeaponEnum = WE_INVALID!,,debug/display text
43764,0xAAF4,65,Fo?SK_SHOP_SAVE_WEAPON_AVAILABLILITY: theWeaponEnum = WE_INVALID!,,debug/display text
43858,0xAB52,21,DISABLE_HORSE_WHISTLE,,likely logic anchor
43897,0xAB79,21,DISABLE_HORSE_WHISTLE,,likely logic anchor
43938,0xABA2,21,DISABLE_HORSE_WHISTLE,,likely logic anchor
43963,0xABBB,4,`+~-,,unknown
43976,0xABC8,4,blah,,unknown
44010,0xABEA,35,(o!STAT_SET_MAX_VALUE: STAT_INVALID,,debug/display text
44344,0xAD38,4,RDUA,,unknown
44368,0xAD50,4,RDUA,,unknown
44392,0xAD68,4,RDUA,,unknown
44440,0xAD98,6,RDU)AP,,unknown
44457,0xADA9,4,RcU%,,debug/display text
44489,0xADC9,4,RcU%,,debug/display text
44521,0xADE9,4,RcU%,,debug/display text
44553,0xAE09,4,RcU%,,debug/display text
44974,0xAFAE,62,Co<STAT_SET_VALUE_NOW: Attempting to use a Stat out of bounds.,,debug/display text
45055,0xAFFF,80,oOSTAT_SET_VALUE_NOW: You cannot set value of this STAT_TYPE_LIFETIME directly: ,,debug/display text
45152,0xB060,112,"ooSTAT_SET_VALUE_NOW: You cannot set value of a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",,debug/display text
45283,0xB0E3,83,oRSTAT_SET_VALUE_NOW: You cannot set value of this STAT_TYPE_COLLECTIBLE directly: ,,debug/display text
45385,0xB149,127,"STAT_SET_VALUE_NOW: You cannot set value of a STAT_TYPE_COLLECTIBLE directly, only increase and decrease operations are allowed",,debug/display text
45536,0xB1E0,5,RFe+8,,unknown
45585,0xB211,4,RcU%,,debug/display text
45605,0xB225,4,RcU%,,debug/display text
45625,0xB239,4,RcU%,,debug/display text
45645,0xB24D,4,RcU%,,debug/display text
45672,0xB268,4,RcUR,,unknown
45684,0xB274,4,RcUR,,unknown
45701,0xB285,4,RcUR,,unknown
45718,0xB296,4,RcUR,,unknown
46059,0xB3EB,4,%  9,,debug/display text
46080,0xB400,4,%@ 9,,debug/display text
46091,0xB40B,4,"%""R.",,debug/display text
46112,0xB420,4,%%R.,,debug/display text
46134,0xB436,4,"%,R.",,debug/display text
46156,0xB44C,4,%0R.,,debug/display text
46178,0xB462,4,%5R.,,debug/display text
46200,0xB478,4,%8R.,,debug/display text
46222,0xB48E,4,%;R.,,debug/display text
46244,0xB4A4,4,%?R.,,debug/display text
46266,0xB4BA,4,%CR.,,debug/display text
46289,0xB4D1,4,%GR.,,debug/display text
46312,0xB4E8,4,%LR.,,debug/display text
46942,0xB75E,5,Rlx+b,,unknown
47215,0xB86F,4,"p%<,",,debug/display text
47282,0xB8B2,39,o&Unimplemented Net Unlock - please do!,,debug/display text
47362,0xB902,13,avunlock_help,,unknown
47409,0xB931,7,xmlsave,,unknown
47672,0xBA38,8,OSy=H= %,,debug/display text
47690,0xBA4A,11,OSy=H= %@RN,,debug/display text
47991,0xBB77,21,: Returning new deed ,,debug/display text
48135,0xBC07,26,: Returning existing deed ,,debug/display text
48374,0xBCF6,26,blk_archeologist01Props01x,,unknown
48406,0xBD16,19,ram_missionProps01x,,likely logic anchor
48431,0xBD2F,11,tes_wall02x,,unknown
48448,0xBD40,15,mp_tes_coop01ax,,unknown
48469,0xBD55,15,mp_tes_coop01bx,,unknown
48490,0xBD6A,15,mp_tes_coop01cx,,unknown
48511,0xBD7F,14,mp_tes_coop02x,,unknown
48531,0xBD93,14,mp_tes_base01x,,unknown
48551,0xBDA7,17,mp_gap_mineLid01x,,unknown
48574,0xBDBE,14,mp_fom_coop01x,,unknown
48594,0xBDD2,21,mp_fom_burntDebris01x,,unknown
48621,0xBDED,14,mp_wld_base03x,,unknown
48641,0xBE01,15,mp_nos_coop01ax,,unknown
48662,0xBE16,15,mp_nos_coop01bx,,unknown
48683,0xBE2B,15,mp_nos_coop01cx,,unknown
48704,0xBE40,15,mp_nos_coop01dx,,unknown
48725,0xBE55,15,mp_nos_coop01ex,,unknown
48746,0xBE6A,14,mp_scr_coop01x,,unknown
48766,0xBE7E,12,arm_flags01x,,unknown
48784,0xBE90,12,chu_flags01x,,unknown
48802,0xBEA2,12,esc_flags01x,,unknown
48820,0xBEB4,12,han_flags01x,,unknown
48838,0xBEC6,12,hen_flags01x,,unknown
48856,0xBED8,12,mtp_flags01x,,unknown
48874,0xBEEA,14,mp_arm_base01x,,unknown
48894,0xBEFE,14,mp_cas_base01x,,unknown
48914,0xBF12,14,mp_pik_base01x,,unknown
48934,0xBF26,14,mp_tes_base01x,,unknown
48954,0xBF3A,14,mp_tum_base01x,,unknown
48974,0xBF4E,13,mp_arm_ffa01x,,unknown
48993,0xBF61,13,mp_chu_ffa01x,,unknown
49012,0xBF74,13,mp_esc_ffa01x,,unknown
49031,0xBF87,13,mp_hen_ffa01x,,unknown
49050,0xBF9A,13,mp_lsh_ffa01x,,unknown
49069,0xBFAD,13,mp_pik_ffa01x,,unknown
49088,0xBFC0,13,mp_upr_ffa01x,,unknown
49107,0xBFD3,19,mp_chu_platforms01x,,unknown
49132,0xBFEC,14,mp_mtp_base01x,,unknown
49154,0xC002,14,mp_fom_base01x,,unknown
49174,0xC016,13,mp_fom_ffa01x,,unknown
49193,0xC029,14,mp_wld_base01x,,unknown
49213,0xC03D,14,mp_chu_base01x,,unknown
49233,0xC051,18,hen_barn03props01x,,unknown
49257,0xC069,18,hen_beamsEntity01x,,unknown
49281,0xC081,12,sp_outlaw03x,,likely logic anchor
49299,0xC093,11,sp_grave03x,,unknown
49316,0xC0A4,13,sp_marshal02x,,unknown
49335,0xC0B7,15,sep_graveEva01x,,unknown
49356,0xC0CC,23,sep_graveCoverSingle01x,,unknown
49385,0xC0E9,13,sp_marshal03x,,unknown
49404,0xC0FC,14,sp_marshal04ax,,unknown
49424,0xC110,14,sp_marshal04bx,,unknown
49444,0xC124,13,coc_fence01bx,,unknown
49463,0xC137,12,coc_fence01x,,unknown
49481,0xC149,12,coc_gates01x,,unknown
49499,0xC15B,12,coc_gates02x,,unknown
49517,0xC16D,12,coc_fence03x,,unknown
49535,0xC17F,13,coc_fence03bx,,unknown
49554,0xC192,23,fom_corralBreakProps01x,,unknown
49583,0xC1AF,20,gap_caveBlockades01x,,unknown
49609,0xC1C9,23,blk_saloon_int_Props01x,,unknown
49638,0xC1E6,18,blk_saloon_int_01x,,unknown
49662,0xC1FE,12,thi_gates01x,,unknown
49680,0xC210,12,thi_gates02x,,unknown
49696,0xC220,35,"o""rsdGPSTRAIL_curve361rebuiltCurve1",,unknown
49747,0xC253,20,rsdGPSTRAIL_curve427,,unknown
49781,0xC275,35,"o""rsdGPSTRAIL_curve366rebuiltCurve1",,unknown
49832,0xC2A8,20,rsdGPSTRAIL_curve404,,unknown
49868,0xC2CC,20,rsdGPSTRAIL_curve394,,unknown
49904,0xC2F0,20,rsdGPSTRAIL_curve104,,unknown
49940,0xC314,20,rsdGPSTRAIL_curve454,,unknown
49974,0xC336,37,o$rsdTRAIL_cas_ram_pathdetachedCurve2,,unknown
50024,0xC368,51,o2rsdTRAIL_cas_ram_pathdetachedCurve4detachedCurve2,,unknown
50088,0xC3A8,35,"o""rsdGPSTRAIL_curve159rebuiltCurve1",,unknown
50139,0xC3DB,24,rsdGPSTRAIL_but_cas_path,,unknown
50177,0xC401,54,o5rsdGPSTRAIL_but_cas_pathdetachedCurve4detachedCurve2,,unknown
50247,0xC447,19,rsdGPSTRAIL_curve80,,unknown
50280,0xC468,36,o#rsdGPSTRAIL_curve154detachedCurve2,,unknown
50332,0xC49C,20,rsdGPSTRAIL_curve155,,unknown
50368,0xC4C0,20,rsdGPSTRAIL_curve156,,unknown
50402,0xC4E2,36,o#rsdGPSTRAIL_curve156detachedCurve2,,unknown
50454,0xC516,20,rsdGPSTRAIL_curve157,,unknown
50490,0xC53A,20,rsdGPSTRAIL_curve158,,unknown
50524,0xC55C,35,"o""rsdGPSTRAIL_curve159rebuiltCurve1",,unknown
50575,0xC58F,20,rsdGPSTRAIL_curve507,,unknown
50609,0xC5B1,36,o#rsdGPSTRAIL_curve154detachedCurve2,,unknown
50661,0xC5E5,20,rsdGPSTRAIL_curve214,,unknown
50697,0xC609,20,rsdGPSTRAIL_curve219,,unknown
50733,0xC62D,20,rsdGPSTRAIL_curve220,,unknown
50769,0xC651,20,rsdGPSTRAIL_curve221,,unknown
50805,0xC675,20,rsdGPSTRAIL_curve163,,unknown
50841,0xC699,20,rsdGPSTRAIL_curve164,,unknown
50877,0xC6BD,20,rsdGPSTRAIL_curve165,,unknown
50913,0xC6E1,20,rsdGPSTRAIL_curve166,,unknown
50949,0xC705,20,rsdGPSTRAIL_curve168,,unknown
50983,0xC727,35,"o""rsdGPSTRAIL_curve333rebuiltCurve1",,unknown
51032,0xC758,35,"o""rsdGPSTRAIL_curve334rebuiltCurve1",,unknown
51081,0xC789,49,o0rsdGPSTRAIL_curve329rebuiltCurve1detachedCurve2,,unknown
51144,0xC7C8,35,"o""rsdGPSTRAIL_curve330rebuiltCurve1",,unknown
51193,0xC7F9,35,"o""rsdGPSTRAIL_curve331rebuiltCurve1",,unknown
51242,0xC82A,35,"o""rsdGPSTRAIL_curve332rebuiltCurve1",,unknown
51291,0xC85B,35,"o""rsdGPSTRAIL_curve206rebuiltCurve1",,unknown
51342,0xC88E,20,rsdGPSTRAIL_curve207,,unknown
51378,0xC8B2,20,rsdGPSTRAIL_curve208,,unknown
51412,0xC8D4,35,"o""rsdGPSTRAIL_curve209rebuiltCurve1",,unknown
51463,0xC907,20,rsdGPSTRAIL_curve210,,unknown
51499,0xC92B,20,rsdGPSTRAIL_curve213,,unknown
51535,0xC94F,20,rsdGPSTRAIL_curve460,,unknown
51569,0xC971,35,"o""rsdGPSTRAIL_curve337rebuiltCurve1",,unknown
51620,0xC9A4,20,rsdGPSTRAIL_curve129,,unknown
51654,0xC9C6,35,"o""rsdGPSTRAIL_curve128rebuiltCurve1",,unknown
51703,0xC9F7,48,o/rsdGPSTRAIL_curve324rebuiltCurve1rebuiltCurve1,,unknown
51765,0xCA35,35,"o""rsdGPSTRAIL_curve377rebuiltCurve1",,unknown
51814,0xCA66,48,o/rsdGPSTRAIL_curve325rebuiltCurve1rebuiltCurve1,,unknown
51876,0xCAA4,62,o=rsdGPSTRAIL_curve325rebuiltCurve1detachedCurve2rebuiltCurve1,,unknown
51952,0xCAF0,48,o/rsdGPSTRAIL_curve326rebuiltCurve1rebuiltCurve1,,unknown
52016,0xCB30,20,rsdGPSTRAIL_curve129,,unknown
52050,0xCB52,35,"o""rsdGPSTRAIL_curve128rebuiltCurve1",,unknown
52101,0xCB85,20,rsdGPSTRAIL_curve127,,unknown
52135,0xCBA7,35,"o""rsdGPSTRAIL_curve126rebuiltCurve1",,unknown
52186,0xCBDA,20,rsdGPSTRAIL_curve125,,unknown
52222,0xCBFE,20,rsdGPSTRAIL_curve124,,unknown
52258,0xCC22,20,rsdGPSTRAIL_curve123,,unknown
52294,0xCC46,20,rsdGPSTRAIL_curve122,,unknown
52330,0xCC6A,20,rsdGPSTRAIL_curve121,,unknown
52366,0xCC8E,20,rsdGPSTRAIL_curve120,,unknown
52402,0xCCB2,20,rsdGPSTRAIL_curve119,,unknown
52436,0xCCD4,35,"o""rsdGPSTRAIL_curve118rebuiltCurve1",,unknown
52487,0xCD07,20,rsdGPSTRAIL_curve117,,unknown
52523,0xCD2B,20,rsdGPSTRAIL_curve116,,unknown
52559,0xCD4F,20,rsdGPSTRAIL_curve112,,unknown
52595,0xCD73,20,rsdGPSTRAIL_curve130,,unknown
52631,0xCD97,20,rsdGPSTRAIL_curve132,,unknown
52667,0xCDBB,20,rsdGPSTRAIL_curve131,,unknown
52701,0xCDDD,49,o0rsdGPSTRAIL_curve121detachedCurve2rebuiltCurve1,,unknown
52764,0xCE1C,62,o=rsdGPSTRAIL_curve217rebuiltCurve1rebuiltCurve1detachedCurve2,,unknown
52840,0xCE68,61,o<rsdGPSTRAIL_curve217rebuiltCurve1rebuiltCurve1rebuiltCurve1,,unknown
52915,0xCEB3,49,o0rsdGPSTRAIL_curve218rebuiltCurve1detachedCurve2,,unknown
52980,0xCEF4,24,rsdGPSTRAIL_but_mac_path,,unknown
53020,0xCF1C,24,rsdGPSTRAIL_hen_thi_path,,unknown
53060,0xCF44,29,rsdGPSTRAIL_butterBridge_path,,unknown
53105,0xCF71,20,rsdGPSTRAIL_curve617,,unknown
53139,0xCF93,55,o6rsdGPSTRAIL_arm_hen_pathdetachedCurve01detachedCurve2,,unknown
53208,0xCFD8,41,o(rsdGPSTRAIL_arm_hen_pathdetachedCurve01,,unknown
53271,0xD017,4,h!KP,,debug/display text
53449,0xD0C9,6, Gb sP,,debug/display text
53462,0xD0D6,15,ramitaBayaAfter,,unknown
53483,0xD0EB,16,ramitaBayaBefore,,unknown
53505,0xD101,16,rsdROAD_frb_road,,unknown
53529,0xD119,20,rsdROAD_fom_frb_road,,unknown
53557,0xD135,20,rsdGPSTRAIL_curve221,,unknown
53588,0xD154,15,ramitaBayaAfter,,unknown
53609,0xD169,16,ramitaBayaBefore,,unknown
53631,0xD17F,16,rsdROAD_frb_road,,unknown
53655,0xD197,20,rsdROAD_fom_frb_road,,unknown
53683,0xD1B3,20,rsdGPSTRAIL_curve221,,unknown
53720,0xD1D8,13,butterBridgeB,,unknown
53739,0xD1EB,13,butterBridgeD,,unknown
53758,0xD1FE,13,butterBridgeC,,unknown
53777,0xD211,13,butterBridgeA,,unknown
53796,0xD224,29,rsdGPSTRAIL_butterBridge_path,,unknown
53836,0xD24C,13,butterBridgeB,,unknown
53855,0xD25F,13,butterBridgeA,,unknown
53874,0xD272,13,butterBridgeD,,unknown
53893,0xD285,13,butterBridgeC,,unknown
53912,0xD298,29,rsdGPSTRAIL_butterBridge_path,,unknown
53958,0xD2C6,13,butterBridgeA,,unknown
53977,0xD2D9,13,butterBridgeD,,unknown
53996,0xD2EC,13,butterBridgeC,,unknown
54015,0xD2FF,13,butterBridgeB,,unknown
54034,0xD312,29,rsdGPSTRAIL_butterBridge_path,,unknown
54074,0xD33A,13,butterBridgeB,,unknown
54093,0xD34D,13,butterBridgeA,,unknown
54112,0xD360,13,butterBridgeC,,unknown
54131,0xD373,13,butterBridgeD,,unknown
54150,0xD386,29,rsdGPSTRAIL_butterBridge_path,,unknown
54196,0xD3B4,13,butterBridgeB,,unknown
54215,0xD3C7,13,butterBridgeD,,unknown
54234,0xD3DA,13,butterBridgeC,,unknown
54253,0xD3ED,13,butterBridgeA,,unknown
54272,0xD400,29,rsdGPSTRAIL_butterBridge_path,,unknown
54312,0xD428,13,butterBridgeB,,unknown
54331,0xD43B,13,butterBridgeA,,unknown
54350,0xD44E,13,butterBridgeC,,unknown
54369,0xD461,13,butterBridgeD,,unknown
54388,0xD474,29,rsdGPSTRAIL_butterBridge_path,,unknown
54434,0xD4A2,16,tannersSpanAfter,,unknown
54456,0xD4B8,17,tannersSpanBefore,,unknown
54482,0xD4D2,16,tannersSpanAfter,,unknown
54504,0xD4E8,17,tannersSpanBefore,,unknown
54536,0xD508,18,dixonCrossingAfter,,unknown
54560,0xD520,19,dixonCrossingBefore,,unknown
54585,0xD539,20,rsdROAD_thi_blk_road,,unknown
