offset,offset_hex,opcode,kind,semantics,instruction_size,instruction_hex,delta,target_candidate
238470,0x3A386,95,call_candidate,call2,3,5F B9 44,-18108,220365
239408,0x3A730,95,call_candidate,call2,3,5F B9 44,-18108,221303
240323,0x3AAC3,95,call_candidate,call2,3,5F B9 44,-18108,222218
241252,0x3AE64,95,call_candidate,call2,3,5F B9 44,-18108,223147
242177,0x3B201,95,call_candidate,call2,3,5F B9 44,-18108,224072
243120,0x3B5B0,95,call_candidate,call2,3,5F B9 44,-18108,225015
244032,0x3B940,95,call_candidate,call2,3,5F B9 44,-18108,225927
245511,0x3BF07,99,branch_candidate,jump_false,3,63 00 7F,127,245641
245750,0x3BFF6,98,branch_candidate,unconditional_jump,3,62 00 07,7,245760
246101,0x3C155,83,call_candidate,call2,3,53 AB 7A,-21638,224466
246674,0x3C392,83,call_candidate,call2,3,53 AB 7A,-21638,225039
247247,0x3C5CF,83,call_candidate,call2,3,53 AB 7A,-21638,225612
247820,0x3C80C,83,call_candidate,call2,3,53 AB 7A,-21638,226185
248399,0x3CA4F,83,call_candidate,call2,3,53 AB 7A,-21638,226764
248972,0x3CC8C,83,call_candidate,call2,3,53 AB 7A,-21638,227337
249545,0x3CEC9,83,call_candidate,call2,3,53 AB 7A,-21638,227910
250124,0x3D10C,83,call_candidate,call2,3,53 AB 7A,-21638,228489
250697,0x3D349,83,call_candidate,call2,3,53 AB 7A,-21638,229062
251258,0x3D57A,83,call_candidate,call2,3,53 AB 7A,-21638,229623
251839,0x3D7BF,83,call_candidate,call2,3,53 AB 7A,-21638,230204
252426,0x3DA0A,83,call_candidate,call2,3,53 AB 7A,-21638,230791
252989,0x3DC3D,83,call_candidate,call2,3,53 AB 7A,-21638,231354
253558,0x3DE76,83,call_candidate,call2,3,53 AB 7A,-21638,231923
254127,0x3E0AF,83,call_candidate,call2,3,53 AB 7A,-21638,232492
254690,0x3E2E2,83,call_candidate,call2,3,53 AB 7A,-21638,233055
255253,0x3E515,83,call_candidate,call2,3,53 AB 7A,-21638,233618
255816,0x3E748,83,call_candidate,call2,3,53 AB 7A,-21638,234181
256385,0x3E981,83,call_candidate,call2,3,53 AB 7A,-21638,234750
256952,0x3EBB8,83,call_candidate,call2,3,53 AB 7A,-21638,235317
257525,0x3EDF5,83,call_candidate,call2,3,53 AB 7A,-21638,235890
