index,type,path,name,extension,offset,size_in_archive,total_size,is_resource,is_compressed,resource_type
3121,file,root/strings/subtitle_rcm_20_cs01_jack-ru.wst,subtitle_rcm_20_cs01_jack-ru.wst,.wst,95545344,1035,256,True,True,1
3122,file,root/strings/subtitle_rcm_20_cs03-de.wst,subtitle_rcm_20_cs03-de.wst,.wst,95696896,581,256,True,True,1
3123,file,root/strings/subtitle_rcm_23_cs03_jack_pickup-jp.wst,subtitle_rcm_23_cs03_jack_pickup-jp.wst,.wst,96055296,462,256,True,True,1
3124,file,root/strings/subtitle_rcm_03_cs03_b_jack_pickup-de.wst,subtitle_rcm_03_cs03_b_jack_pickup-de.wst,.wst,91549696,618,256,True,True,1
3125,file,root/strings/ranch02-cht.wst,ranch02-cht.wst,.wst,72079360,9518,2048,True,True,1
3126,file,root/strings/subtitle_ranch02_end-fr.wst,subtitle_ranch02_end-fr.wst,.wst,90212352,534,256,True,True,1
3127,file,root/strings/subtitle_ranch_01_end-pl.wst,subtitle_ranch_01_end-pl.wst,.wst,90411008,260,256,True,True,1
3128,file,root/strings/subtitle_rcm_02_cs05_jack-pl.wst,subtitle_rcm_02_cs05_jack-pl.wst,.wst,91045888,1009,256,True,True,1
3129,file,root/strings/subtitle_rebel03_cs02-it.wst,subtitle_rebel03_cs02-it.wst,.wst,97073152,514,256,True,True,1
3130,file,root/strings/marshal03-jp.wst,marshal03-jp.wst,.wst,58589184,10926,3072,True,True,1
3131,file,root/strings/subtitle_gun_01_s-pl.wst,subtitle_gun_01_s-pl.wst,.wst,84625408,1305,256,True,True,1
3132,file,root/strings/subtitle_home03_cs04-es.wst,subtitle_home03_cs04-es.wst,.wst,85223424,251,256,True,True,1
3133,file,root/strings/subtitle_anthro01_end_win32.strtbl,subtitle_anthro01_end_win32.strtbl,.strtbl,81473912,5626,5626,False,False,
3134,file,root/strings/marshal02-br.wst,marshal02-br.wst,.wst,57671680,14002,2048,True,True,1
3135,file,root/strings/subtitle_rcm_14_cs01_jack-en.wst,subtitle_rcm_14_cs01_jack-en.wst,.wst,93657088,1049,256,True,True,1
3136,file,root/strings/subtitle_rebel02_cs02_c-cht.wst,subtitle_rebel02_cs02_c-cht.wst,.wst,96964608,116,256,True,True,1
3137,file,root/strings/subtitle_gun_05_a-jp.wst,subtitle_gun_05_a-jp.wst,.wst,84926464,831,256,True,True,1
3138,file,root/strings/subtitle_mexarmy05_cs02_a-mx.wst,subtitle_mexarmy05_cs02_a-mx.wst,.wst,88281088,185,256,True,True,1
3139,file,root/strings/subtitle_r3_win32.strtbl,subtitle_r3_win32.strtbl,.strtbl,89646512,37042,37042,False,False,
3140,file,root/strings/rebel02-pl.wst,rebel02-pl.wst,.wst,76460032,8164,2048,True,True,1
3141,file,root/strings/subtitle_mexarmy05_cs03_p2-ko.wst,subtitle_mexarmy05_cs03_p2-ko.wst,.wst,88365056,313,256,True,True,1
3142,file,root/strings/subtitle_intro01_cs02-pl.wst,subtitle_intro01_cs02-pl.wst,.wst,85624832,324,256,True,True,1
3143,file,root/strings/subtitle_fbi_04-de.wst,subtitle_fbi_04-de.wst,.wst,82966528,719,256,True,True,1
