offset,offset_hex,opcode,width,value,actor_kind,operand_hex
3400,0xD48,37,1,12,eActorEnum_candidate,0C
3483,0xD9B,65,2,2048,,08 00
3526,0xDC6,37,1,16,eActorEnum_candidate,10
3631,0xE2F,37,1,16,eActorEnum_candidate,10
3636,0xE34,37,1,16,eActorEnum_candidate,10
3793,0xED1,65,2,2048,,08 00
3900,0xF3C,37,1,16,eActorEnum_candidate,10
3922,0xF52,37,1,16,eActorEnum_candidate,10
3927,0xF57,37,1,16,eActorEnum_candidate,10
4205,0x106D,37,1,16,eActorEnum_candidate,10
4219,0x107B,65,2,8192,,20 00
4416,0x1140,65,2,16386,,40 02
4462,0x116E,65,2,528,gang_actor,02 10
4969,0x1369,37,1,32,eActorEnum_candidate,20
5840,0x16D0,37,1,16,eActorEnum_candidate,10
5951,0x173F,37,1,16,eActorEnum_candidate,10
5959,0x1747,37,1,16,eActorEnum_candidate,10
5980,0x175C,37,1,16,eActorEnum_candidate,10
6115,0x17E3,37,1,8,eActorEnum_candidate,08
6174,0x181E,37,1,8,eActorEnum_candidate,08
7115,0x1BCB,37,1,16,eActorEnum_candidate,10
7304,0x1C88,65,2,2048,,08 00
7429,0x1D05,37,1,81,eActorEnum_candidate,51
7489,0x1D41,37,1,82,eActorEnum_candidate,52
7534,0x1D6E,37,1,83,eActorEnum_candidate,53
7708,0x1E1C,37,1,43,eActorEnum_candidate,2B
7728,0x1E30,37,1,8,eActorEnum_candidate,08
7733,0x1E35,37,1,43,eActorEnum_candidate,2B
7741,0x1E3D,37,1,100,eActorEnum_candidate,64
7754,0x1E4A,37,1,84,eActorEnum_candidate,54
7875,0x1EC3,37,1,8,eActorEnum_candidate,08
8200,0x2008,37,1,16,eActorEnum_candidate,10
8332,0x208C,37,1,16,eActorEnum_candidate,10
8578,0x2182,65,2,4096,,10 00
8629,0x21B5,65,2,512,gang_actor,02 00
8956,0x22FC,37,1,36,eActorEnum_candidate,24
9239,0x2417,37,1,15,eActorEnum_candidate,0F
9374,0x249E,37,1,15,eActorEnum_candidate,0F
