offset,offset_hex,opcode,width,value,actor_kind,operand_hex
4045,0xFCD,37,1,21,eActorEnum_candidate,15
4200,0x1068,37,1,8,eActorEnum_candidate,08
4255,0x109F,37,1,8,eActorEnum_candidate,08
4286,0x10BE,37,1,60,eActorEnum_candidate,3C
4293,0x10C5,37,1,60,eActorEnum_candidate,3C
4300,0x10CC,37,1,60,eActorEnum_candidate,3C
4341,0x10F5,37,1,24,eActorEnum_candidate,18
4348,0x10FC,37,1,24,eActorEnum_candidate,18
4764,0x129C,37,1,8,eActorEnum_candidate,08
4919,0x1337,37,1,8,eActorEnum_candidate,08
5037,0x13AD,65,2,390,eActorEnum_candidate,01 86
5067,0x13CB,65,2,390,eActorEnum_candidate,01 86
5306,0x14BA,37,1,49,eActorEnum_candidate,31
5368,0x14F8,37,1,8,eActorEnum_candidate,08
5592,0x15D8,37,1,8,eActorEnum_candidate,08
5636,0x1604,37,1,8,eActorEnum_candidate,08
5674,0x162A,37,1,8,eActorEnum_candidate,08
5688,0x1638,37,1,49,eActorEnum_candidate,31
5759,0x167F,37,1,8,eActorEnum_candidate,08
5783,0x1697,37,1,8,eActorEnum_candidate,08
5810,0x16B2,37,1,8,eActorEnum_candidate,08
5854,0x16DE,37,1,100,eActorEnum_candidate,64
5891,0x1703,37,1,100,eActorEnum_candidate,64
6075,0x17BB,37,1,19,eActorEnum_candidate,13
6083,0x17C3,37,1,17,eActorEnum_candidate,11
6092,0x17CC,37,1,10,eActorEnum_candidate,0A
6101,0x17D5,37,1,9,eActorEnum_candidate,09
6819,0x1AA3,65,2,696,eActorEnum_candidate,02 B8
6927,0x1B0F,65,2,696,eActorEnum_candidate,02 B8
7025,0x1B71,65,2,500,gang_actor,01 F4
7031,0x1B77,65,2,586,eActorEnum_candidate,02 4A
7038,0x1B7E,65,2,596,fbi_actor,02 54
7482,0x1D3A,37,1,24,eActorEnum_candidate,18
7699,0x1E13,37,1,24,eActorEnum_candidate,18
7713,0x1E21,37,1,25,eActorEnum_candidate,19
7748,0x1E44,37,1,12,eActorEnum_candidate,0C
7762,0x1E52,37,1,13,eActorEnum_candidate,0D
